"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",1e-04,0,3e-04,4e-04,0,2e-04,3e-04,3e-04,0,0,0,0,0,0,5e-04,0,0,2e-04,2e-04,0
"X2",0,8.9815,6.6711,0,0,2.0571,0,2.7136,1.5013,0,0,0,0,0,0,0,0,8.754,0,0
"X3",0,0.0213,0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161,0,0
"X4",0,0,0,0.38,0.1007,0,0.1753,0,0.1424,0,0,0,0,0,0.3686,0,0,0,0,0.0391
"X5",0,0,0,0,0.0084,0,0.0105,0.005,0.0055,0,0,0,0,0.0115,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104
"X7",0,0.0061,0,0,0,0.006,0.0063,0,0,0,0,0.0062,0,0,0,0.0062,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0105,0,0,0,0.0152,0,0,0,0,0,0,0,0
"X9",0,0.0103,0,0,0,0,0,0.0113,0.0083,0,0,0,0,0,0,0,0,0,0,0.0073
"X10",0,0,0,0,0,0.0129,0,0,0,0.0129,0,0,0,0,0,0,0,0,0,0
