X1	X2	X3	X4	X5	X6	X7	X8	X9
1.0668362704318672	0.9194069283189171	0.09575885746379505	-0.012554276819508445	-0.2397992995519662	0.008704872472441788	0.29883867555910226	0.4332550830265291	-1.7098007534179225
0.1389431470083217	-0.7082954344918324	1.1922434398775743	-0.838859538629607	-0.6892843934432015	0.2067109432750397	-0.36241546928682294	1.176038688496507	1.7029536936857856
0.20510525297823698	-1.2606715298641649	0.07054944478177806	0.5231158139493381	0.07915072023434169	0.09860532006560777	-1.1730357001955134	-0.6438483295794666	-2.3990038063251053
-1.1431340321328622	0.6437524127329957	-0.02363016771532358	0.6094200729256768	1.1650460610658115	1.0150171029661084	-0.2436807255841619	-0.6343216329820693	1.9655949824778942
0.782493095139095	0.8978166726127971	0.23036802044891802	-0.8225701518762176	0.5317458777370857	-0.004801079775433613	0.6803486370925418	0.2622687699327646	-1.8961252351296127
0.3669101196884877	-0.4660456715228477	-0.16284293923351062	-0.6101806592004733	-0.7694824771304382	-0.5643666447454944	0.9400063295124025	0.1356827091828216	2.2981188297460027
-0.6818865168988008	-0.5628643839543156	-0.484554541345114	1.128374054426448	-0.652358789972604	-1.068891839376391	0.20842874953756615	-0.24529551548521605	-1.7161870258246703
-0.2125068464002529	0.5889456174976413	0.28831300639549884	0.49064075111750616	0.8441069139957371	0.7031780168554904	-0.38346541584946064	0.3788890916881536	2.1299751078761755
0.12965909289968988	0.19211675587229043	0.4833604817141149	-1.067416968010439	0.22294965976797154	0.6308882206456147	-0.4146160211878905	0.4226917118275441	-2.061496107469085
0.8934662981948223	-1.0911377096861796	-0.17325874061764907	0.0813107640853478	-0.6537790860869037	-0.11120267850713902	0.008102424635688868	-0.43345450676961533	1.53352592209571
-1.326332218169413	0.26225437133448776	-0.3191433864885351	0.9450873909297776	0.5332933087011807	-0.386451081400117	-0.011808101335663769	-0.5640800780279588	-0.8533129221379879
-0.22117979853220238	1.2734299862493703	-0.021386731355936193	-0.5949416661032557	0.7131088506242892	0.5555127341552356	0.38792505107645714	0.2664258637628194	0.4185238055427094
0.7263485311126858	0.2099115373118014	0.09694431363641265	-1.226832105306987	-0.9033236898022355	-0.5728502881847946	0.6517776670507143	1.0277751794103742	-0.6774240892969083
-0.9830687169094667	-1.310692916491222	0.0487666840495295	0.47214802556239405	-1.0529031539182325	-0.7511800387990429	-0.4095480717413613	0.39707662379195363	0.3784588399873459
0.20052611236450538	0.07521907352277232	-0.2543529253341816	0.7873372541736698	1.0382547567120948	0.968155414865436	-0.9658731053216174	-0.40652548448685966	0.12157376122968541
-1.140098603663693	1.2948679087566197	-0.07899203982252632	-0.237003928988085	0.7800698743633632	0.831234802266666	-0.11029567642289077	-0.05735676529348215	0.07691988199532021
1.8499378826913777	-0.2314931235340793	0.7331536422033571	-1.218267806359205	-0.7669000132173766	-0.24465460669592864	0.42524468437750435	0.6293181250642655	0.0618442155404959
-0.5202554766942674	-1.6800348332854065	-0.09187907450450046	-0.24078404171638615	-0.7658656215664562	-0.8641770087766095	-0.006436229500916304	-0.005229492390999086	-0.5614477237980178
-1.3919232199894145	0.1380069111410563	-0.7933656281615536	1.4383890957927727	0.7460495143027636	-0.009518423086730043	-0.16648990447722015	-1.5354474904501139	0.33858499766743394
-0.41604741445967053	1.5933578160434994	-0.10258441216215443	-0.22769846606550542	0.5268470572433427	-0.1675278230192225	1.226109691322379	0.5476832088635577	-1.154696414818572
0.5788995029946991	-0.9986267117355385	1.2497524764178989	-1.3019961394065918	-0.6306967928344245	-0.526285327810354	0.6677657533138655	1.3244298941443056	1.8115559791150868
-0.2948187801849776	-1.1463633063826064	-1.0983475243138374	0.5210308261692431	-0.49538254306010066	-0.6199908244459353	-0.6851323833770939	-0.966229417682928	-0.8410344742440979
-0.23590283788706132	0.7656316439272822	-0.701504655233359	1.2847877750656513	-0.010681733349827114	0.13882197108875982	0.1805820757210311	-0.7928487231860645	1.098033389764378
0.7122878233814054	0.8724193075690703	0.9457766415474357	-0.47805378023729467	0.3168288468586795	0.2929631891160485	0.041872255212168474	1.3021990667096717	-1.6021076720070193
1.1022153388837816	-1.042044957043921	0.6913262380667511	-1.1279917926713496	-0.39125387792682853	0.6899357907592335	-0.866387052378205	0.7126441909770295	1.8699600576456092
-1.6504829650520436	-0.6505836382272553	-0.8431960632209459	1.1124421049643118	-0.1371288493965536	-0.10296384169645578	-0.5555265626485394	-0.971525467667619	-1.6406412983213747
0.20192234704279294	1.3237513339362257	-0.2723393021732086	0.5307247044043992	0.9977943728497456	0.8759987171858677	-0.02133206178315001	-0.26102617643613624	1.266005207406168
-0.22493940435914883	-0.18748482199900288	1.1188835706356373	-1.5525987357848507	-0.33417533166067986	-0.02168405762102383	0.5014184563767875	1.0521746047819074	-0.9154678194210809
1.1119619726940093	-1.108932536896336	-0.4537970779820023	0.3177315407476124	-0.8908972845831862	-0.7015900950240472	-0.11013841959870338	-0.7389098720027264	0.9963091209487586
-2.2964183225340276	0.15734494481544176	-0.06883903288571568	0.9770181386388744	0.3401670880775235	-0.12557227370334387	-0.1033212541010659	-0.3328237515928392	-0.8102698834991936
1.9254482992765423	0.7332701193979944	0.4548983979067473	-0.5313750136315353	0.8275673871041741	0.4870026691664934	0.15773727716397012	0.44643774536554715	0.6017971131906409
