53	38	55	43	37	47	49	60	11	46
41	59	36	33	47	21	32	49	35	45
47	39	22	42	14	59	40	57	48	51
49	39	55	38	11	16	48	31	46	19
38	41	12	39	27	13	32	19	16	53
18	20	13	40	23	35	41	32	33	29
17	35	51	52	23	20	59	38	28	19
58	15	16	17	18	38	36	13	50	40
47	14	52	54	56	49	45	33	18	27
17	12	56	25	24	57	31	38	59	45
38	52	27	31	13	18	40	25	48	15
60	37	44	57	24	29	31	43	45	15
19	28	13	35	26	18	20	49	39	30
56	16	46	45	36	19	37	23	59	55
55	14	22	13	31	11	50	19	59	23
33	15	58	26	24	13	56	12	32	42
42	15	14	47	52	35	59	46	25	23
48	11	13	42	38	34	43	41	54	22
45	38	30	13	46	26	37	42	15	16
38	34	53	48	44	13	14	54	56	49
45	17	60	16	57	39	25	55	42	34
48	22	46	56	50	14	27	26	39	35
50	29	20	15	46	58	28	34	55	37
35	18	48	15	24	21	34	14	28	57
16	49	24	39	55	30	41	43	29	37
16	56	19	23	47	32	44	28	22	12
44	32	59	39	13	25	60	40	16	52
15	11	31	41	44	34	60	38	16	52
15	17	19	20	25	56	57	21	48	39
38	20	21	14	53	42	35	24	17	36
60	19	23	29	14	41	28	53	27	36
18	29	60	46	51	26	41	23	33	45
40	27	25	32	30	59	35	42	28	52
17	12	24	25	41	54	52	30	21	42
48	47	46	15	42	31	20	57	45	18
19	43	53	35	59	17	52	34	39	12
51	47	16	35	25	57	28	54	18	21
12	56	42	54	18	52	45	35	29	21
48	22	14	47	41	43	39	29	27	44
26	50	48	51	34	39	52	30	13	46
42	28	58	21	41	38	59	17	12	54
20	46	28	50	44	36	18	52	22	48
22	29	15	41	19	13	42	25	38	26
42	12	54	48	45	47	27	37	35	32
24	23	32	21	48	55	12	34	14	43
60	14	56	11	42	46	34	49	48	36
17	21	19	12	15	38	52	26	28	51
58	44	60	47	26	40	21	23	39	32
31	40	47	38	36	37	33	14	41	51
28	58	27	52	31	29	20	16	23	40
50	44	11	60	53	45	12	27	40	52
22	24	43	33	39	21	18	46	58	49
16	19	15	34	59	51	58	12	57	42
26	19	27	20	34	51	38	15	58	13
36	32	58	49	33	51	17	27	57	48
46	41	27	54	16	43	39	60	58	59
52	26	37	57	36	25	38	59	42	27
35	45	57	26	49	44	52	12	25	38
25	22	45	40	38	57	13	60	29	20
46	52	24	45	17	48	56	36	26	44
