"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3763,0,0
"X2",0,0.1525,0,0,0,0,0,0,0,0,0,0,0,0,0.2416,0.1736,0,0,0.1273,0
"X3",0,0,0.0942,0,0,0,0,0,0,0,0,0.6485,0,0.1241,0,0,0,0,0,0
"X4",0,0,0,0.037,0,0,0,0,0,0,0.1515,0.2281,0,0,0.4897,0,0,0,0,0
"X5",0,0,0,0,0.2742,0,0,0,0,0,0,0,0,0,0,0.3482,0,0,0,0
"X6",0,0,0,0,0,0.1291,0,0,0,0,0.1448,0,0,0,0,0,0.1874,0,0.4267,0
"X7",0,0,0,0,0,0,0.0651,0,0,0,0,0,0.2683,0.3538,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.1289,0,0,0,0.424,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.069,0,0,0,0,0.2085,0,0,0,0.6093,0,0
"X10",0,0,0,0,0,0,0,0,0,-0.0084,0,0,0,0,0,0.6428,0.2256,0,0,0
