"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3397,0,0
"X2",0,0.0664,0,0,0,0,0,0,0,0,0,0,0,0,0.2344,0.1604,0,0,0.1269,0
"X3",0,0,0.0909,0,0,0,0,0,0,0,0,0.5848,0,0.1168,0,0,0,0,0,0
"X4",0,0,0,0.0926,0,0,0,0,0,0,0.1761,0.1959,0,0,0.537,0,0,0,0,0
"X5",0,0,0,0,0.2036,0,0,0,0,0,0,0,0,0,0,0.3868,0,0,0,0
"X6",0,0,0,0,0,0.1348,0,0,0,0,0.1421,0,0,0,0,0,0.1813,0,0.3859,0
"X7",0,0,0,0,0,0,0.1965,0,0,0,0,0,0.3015,0.3176,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.2004,0,0,0,0.4025,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.1273,0,0,0,0,0.1957,0,0,0,0.5685,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0574,0,0,0,0,0,0.6808,0.1987,0,0,0
