"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196,0,0
"X2",0,0.0198,0,0,0,0,0,0,0,0,0,0,0,0,0.0255,0.0275,0,0,0.0317,0
"X3",0,0,0.0163,0,0,0,0,0,0,0,0,0.0176,0,0.0184,0,0,0,0,0,0
"X4",0,0,0,0.0166,0,0,0,0,0,0,0.0191,0.0182,0,0,0.0193,0,0,0,0,0
"X5",0,0,0,0,0.0206,0,0,0,0,0,0,0,0,0,0,0.0195,0,0,0,0
"X6",0,0,0,0,0,0.0187,0,0,0,0,0.0229,0,0,0,0,0,0.0249,0,0.022,0
"X7",0,0,0,0,0,0,0.0205,0,0,0,0,0,0.0208,0.0207,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0206,0,0,0,0.0245,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0165,0,0,0,0,0.0185,0,0,0,0.0176,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0157,0,0,0,0,0,0.0158,0.019,0,0,0
