"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171,0,0
"X2",0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0.0273,0.0287,0,0,0.0343,0
"X3",0,0,0.0172,0,0,0,0,0,0,0,0,0.0174,0,0.017,0,0,0,0,0,0
"X4",0,0,0,0.018,0,0,0,0,0,0,0.0251,0.0201,0,0,0.0222,0,0,0,0,0
"X5",0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
"X6",0,0,0,0,0,0.019,0,0,0,0,0.0268,0,0,0,0,0,0.0247,0,0.0226,0
"X7",0,0,0,0,0,0,0.0199,0,0,0,0,0,0.0215,0.0186,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0207,0,0,0,0.0234,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0165,0,0,0,0,0.0169,0,0,0,0.0185,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0154,0,0,0,0,0,0.0171,0.0198,0,0,0
