"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179,0,0
"X2",0,0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.0292,0,0,0.0329,0
"X3",0,0,0.0166,0,0,0,0,0,0,0,0,0.018,0,0.019,0,0,0,0,0,0
"X4",0,0,0,0.0154,0,0,0,0,0,0,0.0201,0.0167,0,0,0.0176,0,0,0,0,0
"X5",0,0,0,0,0.0208,0,0,0,0,0,0,0,0,0,0,0.0206,0,0,0,0
"X6",0,0,0,0,0,0.0182,0,0,0,0,0.0248,0,0,0,0,0,0.0239,0,0.0212,0
"X7",0,0,0,0,0,0,0.0195,0,0,0,0,0,0.0208,0.0203,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0202,0,0,0,0.0227,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0164,0,0,0,0,0.019,0,0,0,0.0192,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0149,0,0,0,0,0,0.0152,0.0174,0,0,0
