"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,0,0
"X2",0,0.0212,0,0,0,0,0,0,0,0,0,0,0,0,0.0253,0.0246,0,0,0.0329,0
"X3",0,0,0.0167,0,0,0,0,0,0,0,0,0.0182,0,0.0179,0,0,0,0,0,0
"X4",0,0,0,0.0165,0,0,0,0,0,0,0.0201,0.0187,0,0,0.0192,0,0,0,0,0
"X5",0,0,0,0,0.0204,0,0,0,0,0,0,0,0,0,0,0.0181,0,0,0,0
"X6",0,0,0,0,0,0.0206,0,0,0,0,0.0277,0,0,0,0,0,0.0294,0,0.0269,0
"X7",0,0,0,0,0,0,0.0201,0,0,0,0,0,0.0202,0.0195,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0209,0,0,0,0.0257,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0159,0,0,0,0,0.0169,0,0,0,0.0168,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0166,0,0,0,0,0,0.0148,0.0194,0,0,0
