"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195,0,0
"X2",0,0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0.0247,0.0237,0,0,0.0301,0
"X3",0,0,0.0168,0,0,0,0,0,0,0,0,0.0175,0,0.0181,0,0,0,0,0,0
"X4",0,0,0,0.0163,0,0,0,0,0,0,0.0179,0.0177,0,0,0.0186,0,0,0,0,0
"X5",0,0,0,0,0.0202,0,0,0,0,0,0,0,0,0,0,0.0172,0,0,0,0
"X6",0,0,0,0,0,0.0202,0,0,0,0,0.0262,0,0,0,0,0,0.0284,0,0.0252,0
"X7",0,0,0,0,0,0,0.0202,0,0,0,0,0,0.0223,0.021,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0205,0,0,0,0.0272,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0157,0,0,0,0,0.0187,0,0,0,0.017,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0159,0,0,0,0,0,0.0135,0.0176,0,0,0
