"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174,0,0
"X2",0,0.0207,0,0,0,0,0,0,0,0,0,0,0,0,0.0281,0.029,0,0,0.0348,0
"X3",0,0,0.0164,0,0,0,0,0,0,0,0,0.018,0,0.0192,0,0,0,0,0,0
"X4",0,0,0,0.0157,0,0,0,0,0,0,0.0204,0.0171,0,0,0.0191,0,0,0,0,0
"X5",0,0,0,0,0.0209,0,0,0,0,0,0,0,0,0,0,0.0202,0,0,0,0
"X6",0,0,0,0,0,0.0189,0,0,0,0,0.0257,0,0,0,0,0,0.0253,0,0.0224,0
"X7",0,0,0,0,0,0,0.0199,0,0,0,0,0,0.0207,0.0202,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0198,0,0,0,0.0226,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0154,0,0,0,0,0.0179,0,0,0,0.0178,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0158,0,0,0,0,0,0.0159,0.0189,0,0,0
