"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3383,0,0
"X2",0,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0.2565,0.1486,0,0,0.2208,0
"X3",0,0,0.0921,0,0,0,0,0,0,0,0,0.6403,0,0.1076,0,0,0,0,0,0
"X4",0,0,0,0.1429,0,0,0,0,0,0,0.1796,0.1657,0,0,0.5407,0,0,0,0,0
"X5",0,0,0,0,0.1728,0,0,0,0,0,0,0,0,0,0,0.4467,0,0,0,0
"X6",0,0,0,0,0,0.0759,0,0,0,0,0.1484,0,0,0,0,0,0.1311,0,0.3875,0
"X7",0,0,0,0,0,0,0.0971,0,0,0,0,0,0.3198,0.3083,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.2083,0,0,0,0.3752,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0753,0,0,0,0,0.2314,0,0,0,0.5479,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0724,0,0,0,0,0,0.638,0.2272,0,0,0
