"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3126,0,0
"X2",0,0.0685,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0.1514,0,0,0.1503,0
"X3",0,0,0.1725,0,0,0,0,0,0,0,0,0.6315,0,0.1365,0,0,0,0,0,0
"X4",0,0,0,0.1098,0,0,0,0,0,0,0.1903,0.2273,0,0,0.4983,0,0,0,0,0
"X5",0,0,0,0,0.2832,0,0,0,0,0,0,0,0,0,0,0.348,0,0,0,0
"X6",0,0,0,0,0,0.0764,0,0,0,0,0.1713,0,0,0,0,0,0.1909,0,0.4077,0
"X7",0,0,0,0,0,0,0.1612,0,0,0,0,0,0.3046,0.2762,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.2504,0,0,0,0.3469,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0566,0,0,0,0,0.2111,0,0,0,0.602,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0953,0,0,0,0,0,0.6407,0.1885,0,0,0
