"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,0,0
"X2",0,0.0203,0,0,0,0,0,0,0,0,0,0,0,0,0.0249,0.0292,0,0,0.0312,0
"X3",0,0,0.0166,0,0,0,0,0,0,0,0,0.0175,0,0.0179,0,0,0,0,0,0
"X4",0,0,0,0.0166,0,0,0,0,0,0,0.0192,0.018,0,0,0.0185,0,0,0,0,0
"X5",0,0,0,0,0.0208,0,0,0,0,0,0,0,0,0,0,0.0216,0,0,0,0
"X6",0,0,0,0,0,0.0185,0,0,0,0,0.0222,0,0,0,0,0,0.0249,0,0.0204,0
"X7",0,0,0,0,0,0,0.0204,0,0,0,0,0,0.0214,0.0192,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.021,0,0,0,0.025,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0161,0,0,0,0,0.0187,0,0,0,0.0187,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0152,0,0,0,0,0,0.0158,0.0193,0,0,0
