"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186,0,0
"X2",0,0.0203,0,0,0,0,0,0,0,0,0,0,0,0,0.0253,0.0272,0,0,0.0326,0
"X3",0,0,0.017,0,0,0,0,0,0,0,0,0.0185,0,0.0196,0,0,0,0,0,0
"X4",0,0,0,0.0166,0,0,0,0,0,0,0.0194,0.0178,0,0,0.0188,0,0,0,0,0
"X5",0,0,0,0,0.0214,0,0,0,0,0,0,0,0,0,0,0.0195,0,0,0,0
"X6",0,0,0,0,0,0.0182,0,0,0,0,0.0236,0,0,0,0,0,0.0257,0,0.0221,0
"X7",0,0,0,0,0,0,0.0197,0,0,0,0,0,0.0201,0.0197,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0208,0,0,0,0.0263,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0163,0,0,0,0,0.0192,0,0,0,0.0175,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0163,0,0,0,0,0,0.0156,0.0201,0,0,0
