"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3478,0,0
"X2",0,0.1606,0,0,0,0,0,0,0,0,0,0,0,0,0.2152,0.1457,0,0,0.1119,0
"X3",0,0,0.1095,0,0,0,0,0,0,0,0,0.631,0,0.0684,0,0,0,0,0,0
"X4",0,0,0,0.1311,0,0,0,0,0,0,0.1677,0.2337,0,0,0.5039,0,0,0,0,0
"X5",0,0,0,0,0.2456,0,0,0,0,0,0,0,0,0,0,0.3792,0,0,0,0
"X6",0,0,0,0,0,0.0986,0,0,0,0,0.1396,0,0,0,0,0,0.1748,0,0.4318,0
"X7",0,0,0,0,0,0,0.2013,0,0,0,0,0,0.3474,0.263,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.1772,0,0,0,0.4419,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.1526,0,0,0,0,0.2041,0,0,0,0.5857,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0399,0,0,0,0,0,0.6821,0.1729,0,0,0
