"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3269,0,0
"X2",0,0.1576,0,0,0,0,0,0,0,0,0,0,0,0,0.2243,0.1027,0,0,0.1977,0
"X3",0,0,0.1729,0,0,0,0,0,0,0,0,0.6141,0,0.1235,0,0,0,0,0,0
"X4",0,0,0,0.0572,0,0,0,0,0,0,0.2027,0.1753,0,0,0.5694,0,0,0,0,0
"X5",0,0,0,0,0.1038,0,0,0,0,0,0,0,0,0,0,0.3679,0,0,0,0
"X6",0,0,0,0,0,0.0654,0,0,0,0,0.1553,0,0,0,0,0,0.1696,0,0.4817,0
"X7",0,0,0,0,0,0,0.1598,0,0,0,0,0,0.3222,0.3062,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.1967,0,0,0,0.4195,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.148,0,0,0,0,0.1985,0,0,0,0.5562,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0837,0,0,0,0,0,0.6442,0.1938,0,0,0
