"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3735,0,0
"X2",0,0.2005,0,0,0,0,0,0,0,0,0,0,0,0,0.1969,0.1139,0,0,0.2381,0
"X3",0,0,0.1073,0,0,0,0,0,0,0,0,0.6791,0,0.1093,0,0,0,0,0,0
"X4",0,0,0,0.0239,0,0,0,0,0,0,0.1769,0.1997,0,0,0.515,0,0,0,0,0
"X5",0,0,0,0,0.1658,0,0,0,0,0,0,0,0,0,0,0.4303,0,0,0,0
"X6",0,0,0,0,0,0.122,0,0,0,0,0.182,0,0,0,0,0,0.1636,0,0.4239,0
"X7",0,0,0,0,0,0,0.2376,0,0,0,0,0,0.3034,0.2734,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.1226,0,0,0,0.3929,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0548,0,0,0,0,0.2128,0,0,0,0.5803,0,0
"X10",0,0,0,0,0,0,0,0,0,-0.0328,0,0,0,0,0,0.6164,0.2415,0,0,0
