"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184,0,0
"X2",0,0.0203,0,0,0,0,0,0,0,0,0,0,0,0,0.0264,0.0278,0,0,0.0299,0
"X3",0,0,0.0164,0,0,0,0,0,0,0,0,0.0183,0,0.018,0,0,0,0,0,0
"X4",0,0,0,0.0171,0,0,0,0,0,0,0.0214,0.0199,0,0,0.0216,0,0,0,0,0
"X5",0,0,0,0,0.0211,0,0,0,0,0,0,0,0,0,0,0.0201,0,0,0,0
"X6",0,0,0,0,0,0.0185,0,0,0,0,0.0233,0,0,0,0,0,0.0239,0,0.0193,0
"X7",0,0,0,0,0,0,0.0195,0,0,0,0,0,0.0206,0.0191,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.021,0,0,0,0.0268,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0157,0,0,0,0,0.0184,0,0,0,0.018,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0161,0,0,0,0,0,0.0171,0.0198,0,0,0
