"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3152,0,0
"X2",0,0.1044,0,0,0,0,0,0,0,0,0,0,0,0,0.2089,0.0864,0,0,0.1823,0
"X3",0,0,0.0623,0,0,0,0,0,0,0,0,0.656,0,0.0808,0,0,0,0,0,0
"X4",0,0,0,0.0374,0,0,0,0,0,0,0.1599,0.2394,0,0,0.4715,0,0,0,0,0
"X5",0,0,0,0,0.2307,0,0,0,0,0,0,0,0,0,0,0.371,0,0,0,0
"X6",0,0,0,0,0,0.1083,0,0,0,0,0.1545,0,0,0,0,0,0.1871,0,0.4173,0
"X7",0,0,0,0,0,0,0.2081,0,0,0,0,0,0.3013,0.2926,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.1752,0,0,0,0.4037,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.1055,0,0,0,0,0.2108,0,0,0,0.5792,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0307,0,0,0,0,0,0.6312,0.2273,0,0,0
