"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3341,0,0
"X2",0,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0.1981,0.2074,0,0,0.1191,0
"X3",0,0,0.1017,0,0,0,0,0,0,0,0,0.6073,0,0.1163,0,0,0,0,0,0
"X4",0,0,0,0.0821,0,0,0,0,0,0,0.1427,0.2469,0,0,0.4898,0,0,0,0,0
"X5",0,0,0,0,0.1921,0,0,0,0,0,0,0,0,0,0,0.4221,0,0,0,0
"X6",0,0,0,0,0,0.1501,0,0,0,0,0.122,0,0,0,0,0,0.1194,0,0.3902,0
"X7",0,0,0,0,0,0,0.1069,0,0,0,0,0,0.2691,0.3553,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.1377,0,0,0,0.4443,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0743,0,0,0,0,0.2065,0,0,0,0.5984,0,0
"X10",0,0,0,0,0,0,0,0,0,0.1025,0,0,0,0,0,0.6553,0.2045,0,0,0
