"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3293,0,0
"X2",0,0.0783,0,0,0,0,0,0,0,0,0,0,0,0,0.2051,0.154,0,0,0.1845,0
"X3",0,0,0.1201,0,0,0,0,0,0,0,0,0.6062,0,0.1415,0,0,0,0,0,0
"X4",0,0,0,0.1452,0,0,0,0,0,0,0.1563,0.2587,0,0,0.4692,0,0,0,0,0
"X5",0,0,0,0,0.1908,0,0,0,0,0,0,0,0,0,0,0.3632,0,0,0,0
"X6",0,0,0,0,0,0.0311,0,0,0,0,0.1567,0,0,0,0,0,0.1678,0,0.4783,0
"X7",0,0,0,0,0,0,0.1738,0,0,0,0,0,0.3284,0.2936,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.1973,0,0,0,0.3641,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.1018,0,0,0,0,0.1625,0,0,0,0.5994,0,0
"X10",0,0,0,0,0,0,0,0,0,0.1279,0,0,0,0,0,0.6017,0.2177,0,0,0
