"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.9799,0,0.0023,0.0623,0,-0.0222,-0.0024,0.0131,0,0,0,0,0,0,0.04,0,0,0.0021,-0.0093,0
"X2",0,18.3715,13.6178,0,0,3.9016,0,-4.7631,-2.6851,0,0,0,0,0,0,0,0,16.6213,0,0
"X3",0,-0.554,-0.3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4391,0,0
"X4",0,0,0,6.5825,-1.7596,0,-3.1346,0,-2.3413,0,0,0,0,0,-5.3745,0,0,0,0,0.6508
"X5",0,0,0,0,0.0299,0,0.2149,-0.1568,-0.1422,0,0,0,0,1.0617,0,0,0,0,0,0
"X6",0,0,0,0,0,-0.2936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8976
"X7",0,-0.4286,0,0,0,-0.7892,0.341,0,0,0,0,0.1588,0,0,0,0.1568,0,0,0,0
"X8",0,0,0,0,0,0,0,0.4662,0,0,0,-1.1676,0,0,0,0,0,0,0,0
"X9",0,0.7848,0,0,0,0,0,0.3886,0.3008,0,0,0,0,0,0,0,0,0,0,-0.518
"X10",0,0,0,0,0,-1.1973,0,0,0,-0.9037,0,0,0,0,0,0,0,0,0,0
