"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.98,0,0.0029,0.0727,0,-0.0264,-0.0027,0.0157,0,0,0,0,0,0,0.0471,0,0,0.0025,-0.011,0
"X2",0,21.1088,15.9426,0,0,4.7103,0,-6.1271,-3.2146,0,0,0,0,0,0,0,0,19.8125,0,0
"X3",0,-0.554,-0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4268,0,0
"X4",0,0,0,7.3936,-1.9938,0,-3.4661,0,-2.622,0,0,0,0,0,-6.0585,0,0,0,0,0.74
"X5",0,0,0,0,0.0218,0,0.2332,-0.1782,-0.1314,0,0,0,0,1.0855,0,0,0,0,0,0
"X6",0,0,0,0,0,-0.273,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8861
"X7",0,-0.4456,0,0,0,-0.7845,0.3342,0,0,0,0,0.1632,0,0,0,0.1787,0,0,0,0
"X8",0,0,0,0,0,0,0,0.449,0,0,0,-1.1677,0,0,0,0,0,0,0,0
"X9",0,0.7739,0,0,0,0,0,0.381,0.2958,0,0,0,0,0,0,0,0,0,0,-0.5249
"X10",0,0,0,0,0,-1.1877,0,0,0,-0.893,0,0,0,0,0,0,0,0,0,0
