47	56	32	55	57	29	46	48	49	24
46	56	48	54	26	60	57	20	9	42
36	57	29	15	38	51	34	18	26	21
6	35	51	32	17	50	43	42	57	29
18	33	58	28	39	27	41	12	13	5
43	51	46	60	6	29	58	45	20	14
8	41	33	1	24	25	43	44	31	60
36	43	25	13	15	55	26	44	32	42
58	39	37	60	4	52	49	57	17	18
5	31	36	42	1	10	26	20	50	48
58	13	10	33	34	39	17	21	18	7
6	33	19	57	41	32	39	52	23	47
54	50	3	21	17	35	8	20	45	13
2	59	36	14	25	41	31	24	32	10
49	60	29	44	23	40	9	27	35	8
4	20	26	44	8	50	12	21	22	55
11	53	32	19	51	30	25	43	57	50
34	46	40	12	47	48	3	33	15	39
30	47	31	35	13	21	17	46	51	32
54	58	38	46	23	27	4	43	19	44
60	29	21	4	52	39	24	56	38	34
31	52	4	27	18	11	9	48	58	49
42	1	59	49	27	47	12	43	13	51
57	33	53	37	44	32	11	49	27	51
23	13	43	18	7	49	38	50	22	42
49	22	54	17	10	26	14	1	32	34
40	41	50	3	39	32	38	48	14	4
19	47	29	25	10	15	37	44	54	30
60	28	29	16	37	23	17	33	42	50
47	36	27	9	12	39	52	34	60	56
42	19	2	47	25	5	51	21	31	13
40	22	28	23	19	15	42	13	50	48
17	14	15	58	59	24	45	33	11	42
60	9	50	14	24	18	56	55	6	35
3	12	29	16	24	33	60	47	45	5
11	1	35	41	43	12	53	26	4	10
21	52	3	60	36	46	58	42	54	16
17	54	36	29	42	7	48	57	1	9
16	3	40	2	28	27	60	32	15	47
1	34	22	58	2	38	30	41	42	13
12	22	42	8	25	1	4	38	58	47
55	38	8	4	44	41	34	39	11	60
59	25	15	28	38	47	52	7	37	5
7	8	30	28	25	44	29	36	26	17
16	58	60	46	28	18	34	1	4	47
55	50	53	39	44	57	11	24	42	1
34	26	4	59	48	35	41	50	17	39
53	26	31	38	27	11	13	22	1	39
4	26	32	35	25	5	16	60	38	18
40	29	23	19	6	21	55	26	42	36
51	31	50	27	15	35	59	29	21	22
9	18	1	54	35	50	23	22	29	31
31	35	8	44	37	20	17	15	58	18
50	14	5	29	7	23	58	39	18	57
40	39	41	18	5	35	15	48	16	37
20	22	35	52	15	53	40	1	45	36
34	20	59	5	26	37	31	22	49	19
57	2	26	40	60	29	34	56	42	18
34	51	35	29	48	38	6	27	1	23
55	3	60	11	21	12	6	23	15	54
