X1	X2	X3	X4	X5	X6	X7	X8	X9	X10
-0.731785	-4.291855	-3.981529	-3.246225	-2.522862	-7.615205	-4.372307	-4.000042	-2.316599	-7.902839
0.351373	-3.947952	-6.228993	-4.541239	-2.552315	-7.824811	-2.322787	-3.178644	-4.613336	-8.779894
-0.079904	0.693312	-3.417458	-2.662738	-0.846729	-4.938544	-2.203512	-2.249550	-2.478585	-6.346946
0.121083	3.789438	0.244374	-3.366723	-2.349706	-4.017004	-3.576986	-0.372758	0.518355	-4.142497
-0.043164	4.288625	1.489805	-1.191594	-1.996048	-0.632092	-4.170508	2.556031	5.980384	-1.918350
0.273653	2.784274	2.438933	-0.810953	-1.329355	0.695190	-0.808281	3.631218	2.611001	0.836294
2.870035	2.160484	0.312258	-1.008801	1.167571	1.234442	-2.346605	4.515404	3.343506	-0.076669
0.823081	-1.316044	2.000880	0.402860	3.141630	0.529861	-0.182883	3.564889	3.386400	2.294758
0.193691	-2.216011	0.211598	-1.242871	2.559119	-0.465052	0.073185	4.704573	-1.286519	-1.545226
0.022165	1.799284	1.788212	-1.068396	-0.253962	0.076900	0.405196	3.740557	-2.526049	1.714876
-1.347197	1.422441	2.007921	-2.743015	-2.877014	0.632816	4.593649	2.425741	-1.416092	1.647561
-0.883694	1.822859	1.185226	-0.878330	-2.083739	1.091395	1.307442	1.734526	-1.791747	3.426227
-1.790928	2.949039	4.399625	0.762856	-1.025339	0.702037	2.441675	0.390213	0.042486	0.853671
-0.140799	2.933181	2.334518	1.511344	1.196987	0.434639	2.232845	0.822901	2.146907	-0.060209
-0.643905	-0.126016	3.819805	3.278231	1.844936	3.111900	2.068051	-1.387707	0.449015	2.295684
-0.127948	2.685949	3.143585	2.341516	2.874907	2.006520	3.209991	0.782187	2.374010	2.389148
2.147272	2.065776	1.116858	4.130196	2.412998	1.259697	2.795964	2.992985	3.053792	0.333780
-0.588443	-2.365736	2.239123	0.871472	0.615710	-1.247270	-1.174031	1.657988	0.288361	-1.138322
