X1	X2	X3	X4	X5	X6	X7	X8
-1.228563	-1.884258	-2.430354	-3.570307	-1.472666	-2.496683	-3.075198	-2.835945
-0.585092	-2.379482	-2.183606	-1.517794	-1.360965	-1.692484	-3.491877	-0.838486
0.462960	-2.215517	-1.571490	0.136633	-2.045154	-1.092172	-1.466303	-0.974344
-0.210205	-1.527560	0.960893	-0.231827	-1.246833	-2.776046	-1.214076	-2.115819
2.407215	3.356793	1.815644	1.971726	2.476498	-1.948410	-1.342598	-2.234713
1.922819	3.439245	2.614363	2.801991	1.515039	-0.706662	1.251932	-1.409126
5.130210	4.445998	4.287149	3.831369	1.633889	0.432697	3.040312	1.211841
1.597987	3.505457	1.724803	0.610459	1.240448	1.591564	0.598943	-0.177114
2.247454	5.473725	1.056323	1.230660	-0.199284	0.758441	0.730523	-0.643791
0.594610	1.864705	-2.796888	-0.755528	-3.263006	-0.397475	2.282753	-2.067592
-2.487944	1.108699	-1.311933	-0.837704	-2.189621	-0.045983	2.587331	-1.944216
-3.410706	2.751512	-2.702911	-2.606769	-1.090326	1.696716	3.032957	-2.373866
-2.919775	1.767647	-2.160522	-3.247624	-0.827624	3.839821	5.178932	-1.561142
-2.027850	2.594605	0.582935	-1.811169	-0.939313	5.317532	2.939153	-1.689946
-1.323031	3.450491	-2.265342	-1.266504	1.745006	4.850947	1.956821	0.303223
-1.887015	2.528708	-0.500453	-2.072928	1.847933	2.432567	1.075236	0.879762
-2.828003	1.907458	-0.078597	0.326556	4.830567	2.089791	0.082896	0.760672
-1.340793	3.662745	0.630626	-1.753749	4.012409	3.152218	0.379102	2.458950
-0.979484	1.669671	-2.450785	-0.990446	2.863959	-1.704852	-0.793547	-0.609703
-0.872975	0.852740	-2.903830	-1.820334	1.250516	-1.079120	-1.268051	0.048911
-2.064065	-1.094146	-1.683509	2.040488	-1.100320	-0.704986	-3.076111	2.550892
-1.190954	-5.073284	-1.127622	0.409818	-1.337348	-1.065750	-0.379327	3.661138
-1.555540	-6.191071	0.537732	3.260556	0.463731	-0.955114	-1.825399	4.258349
-2.082922	-5.194805	-1.260450	0.972403	0.702717	-1.420676	-1.638727	3.308323
-0.852800	-1.935182	-0.570265	-0.250942	-5.321990	-2.149938	-2.403513	1.236561
-1.501672	-0.683299	-3.912415	-0.613079	-2.676390	-1.575000	-4.238856	-0.537140
-0.278639	1.094945	-3.554200	-1.760008	-2.497283	-0.302562	-2.470956	-4.519679
2.288002	-0.215847	-2.210219	-1.455929	-0.435868	2.383875	-1.132215	-4.163459
0.777751	-1.613371	0.392926	-0.603142	-1.307547	1.384711	1.244969	-3.265478
0.635809	-2.462826	3.374337	-2.727047	-2.662219	4.240947	2.867694	-2.157839
0.346976	-3.263809	2.849612	0.270855	1.398417	2.484081	0.077361	-1.567642
-1.024546	-3.856017	4.001652	1.765365	1.135159	1.678114	0.600969	-0.481588
-2.165058	-3.601748	3.088057	2.858583	2.251408	1.676245	-0.401982	0.562222
-0.035157	-2.666400	3.842626	2.962708	0.454865	1.310675	-1.907092	0.080588
-2.632744	-4.323869	2.294859	1.305440	-1.952671	0.020403	-2.884962	3.141308
-0.535317	-3.710255	-0.246844	-0.432920	-3.340301	-1.598871	-2.704591	3.122382
1.004223	-2.252555	-3.884083	-1.231372	-3.232922	-0.450247	0.038420	2.675609
2.026078	-2.157965	-3.800958	-2.380517	-2.026937	-2.552725	0.425571	3.016888
0.772149	-2.273985	-1.968069	-1.423754	-0.111944	-1.760504	3.589163	1.434519
1.191935	-2.180112	-1.589318	-2.829184	-1.908943	-0.601586	0.509894	1.911701
0.026239	-1.113044	-2.593702	-3.078407	-3.046935	-1.162770	0.457864	2.750233
-1.944041	-3.541379	-0.737024	-0.591521	0.624781	-2.699355	-0.945825	2.823014
-1.377503	-3.155415	2.526217	-1.408728	1.544305	-1.616242	0.296025	2.614544
0.843053	-0.625549	6.052021	3.465873	4.034737	0.525069	-0.995586	1.116121
3.579429	-0.079081	6.690287	3.558182	3.872077	-0.272321	2.790543	2.304845
4.498523	2.812693	6.268316	5.275098	1.868525	-0.853412	1.768211	2.875516
4.977238	4.372673	3.682407	6.863923	4.048482	0.704395	1.787618	0.286733
0.495872	4.389462	3.522660	4.253356	3.283547	-0.196698	2.214465	-0.047706
-0.440472	4.665461	1.021675	2.416698	-0.474479	-0.218793	2.996951	0.010400
-2.556196	2.911173	-3.104049	-0.569553	-1.658895	-1.049187	1.045576	-1.359150
-2.112298	2.722598	-5.088811	-0.188194	-1.623703	-1.545382	3.028540	-1.544058
-2.074678	-0.639362	0.075788	1.052973	0.771899	-1.779676	2.625143	-0.340324
-1.361635	-1.335305	2.275248	1.793948	4.454710	-0.281270	3.338686	-0.556847
-0.128070	-2.324329	1.724269	3.200233	0.947431	-0.329262	0.873367	-0.953631
-1.613082	-3.954233	1.220951	0.367528	-0.154038	-1.496654	1.319888	0.485427
-1.123271	-4.785516	-0.071107	-1.215369	-1.320797	-0.023444	-0.888952	-2.054876
-2.312437	-3.052677	-2.058504	-2.188156	-2.787445	-3.060131	-2.455852	-2.334341
0.331821	-2.952513	-3.549842	-3.032633	-0.679783	-0.340016	-1.855513	-1.456266
-0.733397	-4.877924	-2.103420	-2.156599	2.350491	0.213002	0.511265	-1.340155
-1.716291	-3.290708	-1.724138	-2.267656	3.001875	3.916524	2.651683	1.876194
-0.996361	-0.215565	-1.833297	-4.431002	3.826771	3.253650	1.199840	2.218080
-0.843707	-1.326392	-3.146396	-3.358338	2.709379	3.309380	0.815137	0.748101
-1.095028	-2.392490	-3.350437	-3.034662	2.345098	3.463816	0.249474	1.459457
-2.069525	-1.597656	-3.123119	-0.922875	1.095230	0.681658	-0.000449	-1.677552
0.280102	-3.284291	-3.413142	-0.571977	-2.024825	1.800206	0.919368	-2.507526
0.105754	-1.803992	1.132693	-0.201467	-2.182868	1.037361	-1.794176	-4.070168
2.446331	-1.172159	1.481786	0.963556	-2.513997	2.548725	-1.916979	-0.697276
1.656632	-1.026791	2.922637	1.895490	-1.057613	0.059396	-0.931941	0.508047
1.244257	-3.125988	2.327645	-0.586363	0.661384	1.287577	-0.825064	5.713803
0.891707	-2.046648	0.520311	-1.916403	-0.302504	-2.765132	-1.290445	2.354090
2.598880	-3.500671	-1.088666	1.783671	0.828222	-3.334131	-3.316286	0.512407
4.063578	-1.425856	1.469214	2.828258	0.393463	-2.341818	-1.445186	0.799454
2.038600	-1.587303	0.466450	3.226058	1.578419	0.414607	-2.991845	-0.704669
-0.619255	-2.039610	-1.691657	1.807973	3.335690	1.345345	-1.998163	-2.281063
-0.403087	-1.103878	-2.324908	-0.192797	-0.128923	1.504597	0.114761	-3.171128
-1.453995	0.674695	-1.923803	-1.519953	-0.757221	0.908164	2.557826	-3.056266
-0.259581	2.254908	-0.841443	0.471807	-1.033802	1.070446	2.321233	-0.699677
1.891156	0.937862	2.128073	-1.593718	-0.652466	0.462845	3.488682	-1.296960
3.954316	4.968157	3.160544	-0.163627	0.610287	0.536061	-0.345427	0.255283
