5	28	49	27	24	59	7	8	46	31
16	52	4	27	41	19	22	28	47	40
5	17	23	50	24	14	33	26	47	48
50	42	44	52	4	19	1	58	27	55
14	32	17	4	5	57	23	7	24	46
22	8	34	50	20	3	59	5	39	24
41	42	34	36	50	37	48	25	8	4
43	19	39	38	30	40	28	26	53	48
24	7	14	40	47	54	12	41	31	21
31	30	38	43	17	5	45	21	41	10
7	54	51	57	49	3	30	53	27	45
5	59	54	33	25	19	39	1	20	48
33	28	29	18	54	55	59	53	24	22
13	12	49	42	30	46	28	56	59	53
9	4	40	35	13	23	57	30	7	60
1	25	29	10	38	60	7	51	53	2
30	51	15	48	46	35	1	21	57	55
23	38	15	33	55	47	16	37	19	51
6	15	48	5	30	45	40	8	23	18
29	35	9	52	36	58	31	50	41	59
28	16	34	15	18	51	48	43	49	10
32	37	53	38	22	41	45	60	5	48
4	32	7	22	46	14	48	38	20	13
16	46	3	40	35	42	53	21	14	45
49	28	6	33	11	30	20	17	38	27
48	13	40	3	45	38	52	5	60	27
37	19	5	49	9	21	34	53	27	51
14	24	41	4	42	59	44	21	17	51
44	25	6	42	36	5	7	53	26	2
4	9	52	27	32	28	60	48	16	14
36	29	22	38	53	35	16	11	23	2
53	36	12	30	4	48	24	57	60	35
23	5	27	3	42	57	52	40	49	58
15	16	45	57	20	42	6	32	23	38
16	6	27	37	8	25	36	44	17	21
54	42	15	44	17	16	1	20	23	55
18	15	55	50	23	27	31	26	59	51
12	51	2	19	42	36	10	59	29	13
35	55	52	28	25	18	3	40	7	19
24	53	2	49	17	14	27	39	11	12
59	36	18	56	51	11	1	38	46	7
3	36	59	30	1	38	52	47	6	19
15	34	36	18	45	44	43	19	3	37
60	10	7	53	27	47	44	59	13	3
37	46	30	2	56	28	18	10	33	58
46	10	21	9	48	19	15	1	42	26
33	52	42	39	11	31	59	32	43	51
54	13	3	26	1	27	52	14	21	23
50	49	27	22	52	41	40	51	58	55
28	51	23	43	55	29	24	11	17	6
23	20	59	47	30	29	42	7	33	18
21	34	51	12	38	50	11	16	26	46
31	17	60	33	24	1	38	27	20	4
22	14	12	47	23	3	21	42	9	57
20	60	12	44	4	53	9	16	36	8
31	43	54	42	57	23	13	28	12	59
40	49	47	27	18	38	54	41	44	37
36	45	29	50	4	54	6	58	21	55
44	37	46	33	58	32	51	47	27	41
29	49	19	56	16	5	41	45	48	17
