"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.3475,0,0,0,0,0,0,0,-0.1112,0,0,0,0,0.083,0,0.1095,0,0.2543,0,0
"X2",0,0.1465,0.1825,0,0,0,0,0,-0.0448,0,0,0,0,0,0.1655,0,0,0.3361,0.1291,0
"X3",0,0,0.1244,0,0,0,0,-0.047,0,0,0,0.6088,0,0.1438,0,0,0,0,0,0
"X4",0,-0.0724,0,0.2548,0,0,0,0,0,0,0,0.2389,0,0,0,0.2937,0,0,0,0
"X5",0,0,0,0,0.2135,0,0,0,0,0,-0.0517,0,0,0.5568,0,0.1353,0,0,0,0
"X6",0,0,0,0,0,0.1375,0,0,0,0,0,0.0888,0,0,0,0,0,0.1679,0,0.5179
"X7",0,-0.0804,0,0,0,0,0.3095,0,0,0,0,0,0.3034,0.1947,0.1236,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.2598,0,0,0,0,0,0,0,0,0,0,0.4165,0
"X9",0,0,0,0,0,0,0,0,0.1976,-0.093,0,0,0,0.1699,0,0.2419,0,0.2698,0,0
"X10",0,0,-0.092,0,0,0,0,0,0,0.2054,0,0.1485,0,0,0.1171,0,0.2828,0.1819,0,0
