"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.3499,0,0,0,0,0,0,0,-0.1172,0,0,0,0,0.0982,0,0.1493,0,0.2384,0,0
"X2",0,0.1402,0.1893,0,0,0,0,0,-0.0643,0,0,0,0,0,0.1395,0,0,0.3414,0.1597,0
"X3",0,0,0.1345,0,0,0,0,-0.0599,0,0,0,0.6635,0,0.0639,0,0,0,0,0,0
"X4",0,-0.0919,0,0.252,0,0,0,0,0,0,0,0.2392,0,0,0,0.3544,0,0,0,0
"X5",0,0,0,0,0.1525,0,0,0,0,0,-0.0841,0,0,0.513,0,0.192,0,0,0,0
"X6",0,0,0,0,0,0.1108,0,0,0,0,0,0.081,0,0,0,0,0,0.2048,0,0.5108
"X7",0,-0.0747,0,0,0,0,0.2754,0,0,0,0,0,0.3274,0.2167,0.0864,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.2768,0,0,0,0,0,0,0,0,0,0,0.3197,0
"X9",0,0,0,0,0,0,0,0,0.2194,-0.0335,0,0,0,0.1723,0,0.2441,0,0.3079,0,0
"X10",0,0,-0.0747,0,0,0,0,0,0,0.2174,0,0.1367,0,0,0.0643,0,0.2673,0.1792,0,0
