"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.3442,0,0,0,0,0,0,0,-0.0927,0,0,0,0,0.0991,0,0.1283,0,0.2541,0,0
"X2",0,0.1893,0.1334,0,0,0,0,0,-0.0679,0,0,0,0,0,0.1394,0,0,0.3394,0.1517,0
"X3",0,0,0.1401,0,0,0,0,-0.0549,0,0,0,0.6318,0,0.1293,0,0,0,0,0,0
"X4",0,-0.0699,0,0.2285,0,0,0,0,0,0,0,0.2257,0,0,0,0.3366,0,0,0,0
"X5",0,0,0,0,0.1191,0,0,0,0,0,-0.0517,0,0,0.4817,0,0.1421,0,0,0,0
"X6",0,0,0,0,0,0.1854,0,0,0,0,0,0.0714,0,0,0,0,0,0.1616,0,0.5176
"X7",0,-0.0709,0,0,0,0,0.2624,0,0,0,0,0,0.3169,0.2764,0.0772,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.2522,0,0,0,0,0,0,0,0,0,0,0.4139,0
"X9",0,0,0,0,0,0,0,0,0.2149,-0.0786,0,0,0,0.1718,0,0.286,0,0.2445,0,0
"X10",0,0,-0.0712,0,0,0,0,0,0,0.1794,0,0.1211,0,0,0.087,0,0.2721,0.1801,0,0
