"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.2843,0,0,0,0,0,0,0,-0.1191,0,0,0,0,0.1566,0,0.116,0,0.2372,0,0
"X2",0,0.1297,0.1343,0,0,0,0,0,-0.0728,0,0,0,0,0,0.1468,0,0,0.3188,0.1845,0
"X3",0,0,0.1818,0,0,0,0,-0.0551,0,0,0,0.6138,0,0.1003,0,0,0,0,0,0
"X4",0,-0.0719,0,0.2302,0,0,0,0,0,0,0,0.2181,0,0,0,0.3488,0,0,0,0
"X5",0,0,0,0,0.174,0,0,0,0,0,-0.0687,0,0,0.55,0,0.1683,0,0,0,0
"X6",0,0,0,0,0,0.1544,0,0,0,0,0,0.1068,0,0,0,0,0,0.127,0,0.5253
"X7",0,-0.0743,0,0,0,0,0.2905,0,0,0,0,0,0.3126,0.2052,0.0624,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.2608,0,0,0,0,0,0,0,0,0,0,0.5159,0
"X9",0,0,0,0,0,0,0,0,0.1815,-0.0584,0,0,0,0.1965,0,0.2564,0,0.232,0,0
"X10",0,0,-0.0951,0,0,0,0,0,0,0.209,0,0.1526,0,0,0.0791,0,0.2823,0.1666,0,0
