"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.3302,0,0,0,0,0,0,0,-0.0764,0,0,0,0,0.1349,0,0.1296,0,0.2251,0,0
"X2",0,0.1179,0.2024,0,0,0,0,0,-0.0686,0,0,0,0,0,0.1078,0,0,0.2812,0.2153,0
"X3",0,0,0.1486,0,0,0,0,-0.0696,0,0,0,0.607,0,0.119,0,0,0,0,0,0
"X4",0,-0.0965,0,0.2533,0,0,0,0,0,0,0,0.2401,0,0,0,0.3452,0,0,0,0
"X5",0,0,0,0,0.2174,0,0,0,0,0,-0.0784,0,0,0.5296,0,0.142,0,0,0,0
"X6",0,0,0,0,0,0.0907,0,0,0,0,0,0.0519,0,0,0,0,0,0.1854,0,0.5409
"X7",0,-0.0667,0,0,0,0,0.3235,0,0,0,0,0,0.3038,0.1646,0.1053,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0.3193,0
"X9",0,0,0,0,0,0,0,0,0.2005,-0.0441,0,0,0,0.167,0,0.2342,0,0.3253,0,0
"X10",0,0,-0.1026,0,0,0,0,0,0,0.2336,0,0.0982,0,0,0.0938,0,0.2763,0.1998,0,0
