"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.3184,0,0,0,0,0,0,0,-0.0945,0,0,0,0,0.1467,0,0.1132,0,0.2166,0,0
"X2",0,0.179,0.1329,0,0,0,0,0,-0.1101,0,0,0,0,0,0.0995,0,0,0.3065,0.2418,0
"X3",0,0,0.1684,0,0,0,0,-0.046,0,0,0,0.6053,0,0.1313,0,0,0,0,0,0
"X4",0,-0.0622,0,0.3071,0,0,0,0,0,0,0,0.2747,0,0,0,0.2622,0,0,0,0
"X5",0,0,0,0,0.1303,0,0,0,0,0,-0.0568,0,0,0.5767,0,0.1309,0,0,0,0
"X6",0,0,0,0,0,0.1293,0,0,0,0,0,0.0898,0,0,0,0,0,0.1931,0,0.5222
"X7",0,-0.0596,0,0,0,0,0.3126,0,0,0,0,0,0.2609,0.2781,0.0924,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.2381,0,0,0,0,0,0,0,0,0,0,0.4519,0
"X9",0,0,0,0,0,0,0,0,0.21,-0.0904,0,0,0,0.1746,0,0.2586,0,0.2551,0,0
"X10",0,0,-0.0887,0,0,0,0,0,0,0.1904,0,0.1684,0,0,0.1227,0,0.2452,0.1621,0,0
