49	32	27	47	54	5	39	13	21	14
50	59	38	41	53	58	31	21	33	19
25	22	28	29	51	12	19	31	26	14
35	52	4	26	5	31	30	41	13	54
28	51	39	21	20	14	52	16	9	19
45	42	41	1	21	50	18	32	16	7
24	49	57	50	5	19	13	17	52	28
45	50	10	52	6	41	40	39	7	23
31	32	50	39	46	30	52	4	29	15
29	41	13	35	19	49	8	6	50	54
10	60	6	26	38	46	43	56	25	37
58	30	18	46	14	13	26	33	32	7
8	17	43	24	47	52	22	3	30	39
20	30	13	54	28	59	12	6	4	42
47	12	52	40	37	55	2	23	26	30
5	39	4	32	40	27	34	12	54	20
7	23	16	14	35	29	59	12	45	44
18	37	46	55	52	22	9	43	6	54
22	51	34	58	52	32	1	43	55	25
17	16	28	13	3	10	14	11	32	43
49	48	42	60	44	12	54	5	34	11
15	21	12	29	54	22	32	33	38	59
52	55	44	17	45	8	28	33	37	20
44	53	4	8	49	24	23	51	40	59
15	6	23	29	32	54	27	22	52	14
40	57	39	18	30	1	48	22	16	49
28	17	5	34	9	58	32	16	19	37
52	21	56	55	12	43	34	49	32	36
45	23	15	3	27	36	16	28	13	54
40	53	50	12	23	49	14	52	33	9
50	39	32	15	3	13	20	34	52	11
46	53	28	10	60	27	7	47	34	5
55	3	59	57	39	21	28	41	58	38
43	28	34	20	10	22	50	12	19	17
6	31	49	52	41	22	17	37	46	48
5	29	8	15	50	11	7	59	17	20
48	50	40	24	37	12	34	36	32	18
22	11	47	29	20	43	13	45	55	44
23	60	50	27	32	39	52	29	34	30
56	51	10	11	14	42	57	53	37	9
52	54	56	33	32	10	28	30	9	26
33	12	37	2	18	30	56	32	19	7
55	38	39	58	42	47	28	9	20	56
11	20	57	46	13	55	4	23	22	21
7	26	36	57	13	20	15	16	10	2
27	15	51	31	52	54	32	7	49	57
54	26	36	5	52	58	6	38	21	57
13	15	14	41	43	31	30	34	52	33
37	54	34	20	59	25	33	39	36	11
5	17	51	32	27	24	42	35	53	9
26	30	22	28	20	43	21	38	60	53
57	31	53	13	49	5	26	2	43	10
10	11	41	13	17	43	28	49	4	23
35	34	48	8	17	1	52	41	40	57
21	9	29	47	36	38	35	39	45	32
11	34	10	52	5	19	32	26	42	28
14	42	9	38	36	13	10	58	8	11
58	1	56	2	55	17	29	46	47	10
40	56	57	7	11	42	3	4	26	44
60	1	32	50	51	47	48	40	7	26
