20	60	26	52	32	29	18	57	28	45
41	29	53	47	32	57	50	59	25	35
56	45	29	59	54	35	34	24	13	18
15	33	11	54	40	58	12	19	30	16
11	46	27	47	31	30	13	54	14	35
23	52	59	56	33	20	55	34	43	25
34	42	55	18	43	36	30	49	27	57
42	41	26	48	56	55	16	20	11	35
16	30	53	36	27	20	59	52	60	54
53	13	44	57	24	17	41	50	36	47
20	47	27	30	18	59	38	42	44	13
58	35	47	45	49	18	31	37	50	57
55	39	38	51	12	50	28	56	42	17
18	40	23	26	29	56	27	37	60	52
15	26	47	22	45	42	58	46	23	52
37	26	50	49	36	22	40	21	30	59
37	59	47	57	21	34	13	43	36	46
60	56	30	11	35	20	55	25	15	41
48	37	27	50	36	54	57	26	33	25
42	50	46	16	48	12	29	60	43	26
48	54	22	17	21	26	23	50	13	35
19	52	60	34	56	26	13	20	27	24
22	56	43	59	31	53	11	37	44	20
57	48	50	37	47	25	20	24	35	45
25	30	52	39	56	20	47	40	21	59
30	40	49	15	48	56	26	29	35	39
48	60	29	31	54	36	59	22	37	35
59	15	35	58	60	51	49	29	43	17
41	23	32	50	20	24	58	25	44	51
18	22	44	28	55	54	39	47	27	36
60	38	55	44	33	39	50	19	27	51
31	43	54	57	41	15	12	37	34	50
48	43	36	23	55	35	12	40	32	13
55	27	22	16	25	21	39	13	58	52
55	32	47	39	58	16	54	56	13	30
27	41	22	38	57	37	30	12	32	60
16	33	32	36	48	42	49	13	20	29
58	49	32	26	13	44	33	19	28	17
48	29	56	11	49	39	34	38	41	14
54	11	25	19	53	14	36	38	56	46
13	51	36	43	20	35	41	52	29	14
13	41	49	43	26	53	33	52	14	19
49	55	48	24	17	60	45	22	20	57
52	51	38	37	24	42	46	29	53	30
24	44	54	53	45	22	41	16	57	18
18	39	14	49	44	52	32	59	48	33
25	58	12	26	55	27	24	16	49	53
27	54	34	39	37	42	12	33	59	44
27	52	22	38	54	13	55	11	39	35
16	50	40	14	57	17	45	56	20	52
16	53	44	45	40	34	25	39	15	17
11	58	57	16	32	40	23	43	34	28
24	47	54	45	29	53	22	33	51	21
23	56	14	25	38	20	59	45	32	37
50	22	39	16	34	48	51	32	59	37
56	35	57	20	16	24	28	29	55	39
15	30	25	58	60	37	23	17	11	22
38	53	13	59	17	48	46	50	16	31
31	19	38	39	20	34	54	32	40	27
12	25	49	27	14	33	57	42	55	43
