X1	X2	X3	X4	X5	X6	X7	X8	X9	X10
-4.456028	-7.718093	-6.607859	-3.363344	-2.578736	-7.340084	-2.452827	-4.443249	-6.522156	-3.599422
-2.133199	-6.735836	-6.357274	-3.539636	-3.392219	-6.189598	-3.372838	-5.943982	-3.223468	-6.075524
-1.27117	-4.226841	-3.4082	-3.759453	-1.708209	-4.818397	-1.754544	-3.494949	-5.199059	-2.144833
-2.519942	-4.98331	-1.736838	-2.136198	-4.371509	-5.322385	-0.198847	-3.513252	-2.615928	-2.903353
-0.894717	-1.586443	-0.793089	-3.637174	-3.306123	-4.184665	-2.693048	-2.228892	-1.135877	-0.095985
-4.015297	-1.281941	1.515146	-2.292282	-1.149455	-3.04134	-2.152248	0.359028	2.143093	-0.793132
0.475517	2.191594	3.474967	0.108276	1.570494	-0.323612	-0.283651	0.992608	4.586782	-0.944297
-3.393577	2.39836	1.128872	-1.049404	-0.121682	-0.301885	-2.703656	1.134945	2.542388	-0.857882
-0.958881	1.743158	-0.483338	-1.066322	-0.340685	-0.156563	-1.932366	2.221338	2.852612	-0.24409
-1.801496	-0.537115	-1.239666	-1.89628	0.249982	2.420953	-1.465782	1.732586	3.058052	-1.002423
2.688475	0.63224	0.88129	-1.374381	0.318815	0.85216	-1.651706	0.177987	2.154309	-0.869184
2.674831	2.282122	2.552327	0.373473	-3.00149	1.740953	-1.958339	4.21374	1.29128	-1.044976
5.888071	1.18823	0.796945	1.21148	-2.778034	1.776232	0.373518	2.857043	6.320066	0.1504
2.211393	2.474263	3.214344	-0.04876	-0.874522	0.453992	-1.163436	3.562995	3.908766	-0.723459
2.738195	1.221919	0.451023	1.214448	-2.302156	0.742331	-0.932705	-0.718305	-1.962721	-0.970655
2.420676	0.164698	1.427781	0.009005	-1.68284	1.748246	-2.000087	1.62774	-0.862995	0.228009
1.574034	0.438698	2.710717	1.808708	-2.817177	0.713834	3.280514	2.29233	1.987043	-1.36457
4.287169	2.015118	1.63073	0.793655	-0.966769	-1.216807	2.417899	3.632164	1.832793	0.123408
2.745978	2.607157	2.590321	3.209544	-1.34762	2.11102	1.765964	4.04504	3.696454	2.099838
2.305759	1.207213	0.177488	0.932774	-2.863134	2.520813	2.74381	3.350756	3.904226	2.16802
1.342113	2.217986	-0.438069	-1.632757	-0.424411	2.459368	0.041435	3.466513	0.593608	0.110951
-0.415664	-1.062826	-3.036051	-1.97865	-1.247657	0.495884	-0.885962	0.933507	-3.2146	1.315529
-4.358271	-3.127824	-5.336859	-2.444008	-1.318173	0.770457	-2.360883	-3.543461	-6.314199	-0.924249
-5.561211	-6.516108	-3.967592	-1.446632	0.084337	0.211886	-3.432728	-4.691693	-3.803289	-2.896484
-2.683385	-0.829481	-1.676053	1.653777	1.603072	-2.462833	-1.621799	-2.49889	-2.01297	-0.167279
-2.021993	1.483257	1.904559	1.797016	3.766727	-2.315202	1.095703	0.732147	0.173558	-0.475935
-1.574238	2.090105	0.751643	1.441485	1.314201	-1.461623	4.583177	2.063116	0.573893	1.009145
-1.46302	2.234661	1.186999	1.307282	1.51569	0.638702	5.234423	1.603817	0.089436	0.189559
-2.204341	3.019325	-0.152674	0.457606	3.573992	2.085269	3.567838	-0.104251	2.195987	1.264906
-0.512201	1.534095	1.432022	1.866354	2.388005	0.529878	2.198823	-3.03329	0.415944	0.061083
-1.122103	2.27417	-0.033511	1.786526	2.972525	1.841725	-0.711325	-2.967101	0.714609	3.423889
2.426354	1.264548	3.655524	3.175821	3.884151	1.865908	0.398295	-0.504284	3.90518	3.082722
3.537168	0.29053	0.497329	3.276536	4.366979	5.327326	1.030381	2.47026	3.668358	5.47778
1.585438	2.140314	-1.968499	4.770271	5.155407	6.182175	0.786832	1.96713	3.673742	1.904661
5.180162	0.692199	-1.228959	3.947925	4.200334	3.803154	1.132347	2.312424	1.816032	2.946364
2.142241	2.034083	3.236948	4.311795	4.497655	3.254561	1.404426	0.893443	1.429828	1.787386
2.063873	4.206565	2.292722	3.865881	4.11887	2.997094	2.690068	1.780084	0.994431	3.334526
2.373757	1.616045	2.705761	5.131183	4.350676	1.23795	1.779072	1.994648	2.539439	-0.249717
-0.005608	0.833222	1.959266	2.477797	2.702171	2.003328	1.128637	1.985634	1.354653	2.035854
-0.215522	-1.034507	1.554337	1.361224	1.975152	3.216426	-0.373237	-1.16106	-1.402928	-0.012361
-0.148687	-2.359841	0.125371	-2.307037	4.100717	0.767341	-2.962951	-1.411433	-2.714702	4.184135
-2.471103	-1.309682	-0.54483	-0.754688	2.404864	-0.338227	-4.490506	-4.272588	-3.394771	-0.188258
-3.182671	-1.313131	-0.618067	-2.03623	-0.766608	0.757218	-3.083103	-5.221123	-4.821834	0.024857
-3.538892	-4.108488	-1.913441	-1.582663	0.377998	-4.343624	-2.646141	-4.471641	-5.167392	-1.299321
-3.726266	-3.931756	-2.555853	-4.086789	-3.031221	-1.911256	-0.493923	-4.724041	-3.575843	-2.880393
-2.417595	-5.719635	-4.854202	-2.690009	-2.283265	-2.323178	0.120353	-1.122224	-4.934489	-4.02696
-1.242978	-5.415625	-3.591789	-2.439723	-3.434236	-1.934294	-1.295515	-3.125491	-3.927028	-2.337124
1.883284	-5.415129	-3.426115	0.965668	-0.818337	-3.042904	0.231672	-1.962642	-2.635161	-1.424286
4.300989	-0.500947	-2.969179	0.446062	0.23963	-0.60611	-0.232785	-1.391779	2.011012	-1.066448
1.880338	1.16282	-0.812183	1.48726	0.477965	0.203986	2.356913	3.7953	2.586091	1.04859
3.93943	1.058271	0.863474	1.29796	0.527464	1.476483	0.076666	5.442793	2.046977	2.274726
3.948564	0.352004	0.66489	0.967162	0.885728	0.517479	1.967372	4.391899	4.37247	0.85676
4.241641	3.17662	0.642767	3.139264	3.919853	1.191974	0.341333	3.570019	2.86157	1.857189
5.088958	1.157916	0.515502	0.312367	2.506739	1.317764	0.955547	3.843252	3.977777	2.155913
4.075817	1.671692	0.486496	1.345269	3.260384	1.80995	0.035814	4.620498	-0.052708	2.113432
5.585617	2.615448	1.091149	0.913371	1.956487	0.781629	1.210034	2.166255	2.237715	0.119243
4.951156	2.922081	2.07766	2.799571	1.358045	3.270201	1.237406	5.564225	2.120446	0.652746
4.502836	2.641191	1.370429	1.223469	-0.628141	1.683664	1.415531	5.420307	2.763785	1.35234
3.047856	0.520177	3.146656	-0.220236	0.747326	0.811216	0.777608	4.5891	2.305433	0.160925
1.760915	1.199539	1.68534	0.416456	-1.832355	-0.463842	0.304438	4.597304	2.036591	-1.192201
-0.573887	2.416374	1.203281	2.363845	0.032715	2.682387	2.994719	4.131919	2.308258	2.221562
-1.28665	3.491283	0.871279	0.18633	-0.231565	2.861902	3.287052	2.797845	2.710635	2.325512
-3.130274	1.073063	2.478633	1.27011	1.274704	-0.582997	2.715438	0.739582	-1.204178	3.02445
-3.91316	-0.488084	0.665744	-0.042314	2.632321	0.750388	3.934474	-0.778071	-2.825279	3.780174
