X1	X2	X3	X4	X5	X6	X7
-0.213235	-0.447690	-0.526078	-0.317119	-0.105553	-0.191907	-0.648105
-0.316839	-0.411107	-0.418572	-0.260573	-0.068186	-0.085763	-0.585529
-0.498056	-0.350887	-0.229621	-0.163433	-0.002402	0.106494	-0.464598
-0.710389	-0.288855	-0.005225	-0.052990	0.075999	0.348376	-0.293196
-0.896707	-0.248689	0.199579	0.039994	0.148118	0.593471	-0.081880
-1.001440	-0.247884	0.333728	0.090495	0.196446	0.793821	0.157197
-0.982551	-0.291005	0.362227	0.087107	0.209054	0.908650	0.411245
-0.820900	-0.366184	0.274484	0.036469	0.182451	0.911940	0.667350
-0.524951	-0.446101	0.086961	-0.037082	0.122574	0.797400	0.912640
-0.129891	-0.493526	-0.160502	-0.096887	0.043556	0.579975	1.134078
0.308695	-0.470233	-0.413788	-0.103154	-0.035393	0.293519	1.318313
0.725367	-0.347287	-0.616963	-0.023716	-0.094157	-0.015134	1.451897
1.057335	-0.114131	-0.725088	0.156172	-0.116164	-0.294573	1.522073
1.256521	0.215905	-0.714503	0.427766	-0.091908	-0.498275	1.518401
1.298583	0.605237	-0.588216	0.758073	-0.020902	-0.593457	1.434888
1.187162	0.997301	-0.375244	1.095079	0.088454	-0.567525	1.272299
0.952472	1.326557	-0.124048	1.377878	0.220839	-0.430889	1.039991
0.644531	1.531199	0.108266	1.549719	0.357439	-0.215523	0.756608
0.322577	1.565874	0.268569	1.570932	0.479846	0.030687	0.449048
0.042795	1.411551	0.319219	1.428652	0.573560	0.252805	0.149616
-0.152965	1.080375	0.245992	1.141093	0.630304	0.399343	-0.108552
-0.245153	0.614313	0.060751	0.755008	0.648568	0.432424	-0.297041
-0.239495	0.077811	-0.201470	0.336698	0.632492	0.335629	-0.397670
-0.164385	-0.453969	-0.490179	-0.041555	0.589438	0.117908	-0.406783
-0.063265	-0.908896	-0.749933	-0.316774	0.526916	-0.187283	-0.337246
0.016202	-1.230665	-0.931228	-0.448975	0.449934	-0.527676	-0.217393
0.033915	-1.388050	-0.999437	-0.430023	0.359352	-0.841662	-0.086842
-0.032700	-1.378797	-0.939986	-0.285806	0.251833	-1.069831	0.010332
-0.182692	-1.227633	-0.759025	-0.070965	0.121423	-1.166392	0.033863
-0.391001	-0.979098	-0.479999	0.142640	-0.037695	-1.108136	-0.044529
-0.613542	-0.687058	-0.137249	0.281323	-0.227944	-0.899311	-0.234751
-0.796847	-0.403370	0.231312	0.285544	-0.445552	-0.571205	-0.525145
-0.890310	-0.168189	0.590817	0.122935	-0.679083	-0.176540	-0.883312
-0.858304	-0.003892	0.913691	-0.204336	-0.909794	0.220200	-1.261023
-0.689454	0.086410	1.181073	-0.659407	-1.113939	0.554823	-1.602389
-0.400938	0.115887	1.381569	-1.177743	-1.266646	0.775312	-1.853832
-0.036682	0.107741	1.508332	-1.679798	-1.346594	0.851282	-1.973848
0.340347	0.087560	1.556011	-2.086428	-1.340305	0.779163	-1.940722
0.660344	0.076314	1.518818	-2.333888	-1.245265	0.582072	-1.756595
0.860763	0.085700	1.390760	-2.385272	-1.070909	0.304481	-1.447056
0.899468	0.116781	1.168114	-2.236166	-0.837256	0.002861	-1.056373
0.764031	0.161933	0.853465	-1.913654	-0.571495	-0.265842	-0.639347
0.475171	0.209160	0.460044	-1.469258	-0.303135	-0.455386	-0.251410
0.083447	0.247327	0.014616	-0.967669	-0.058902	-0.539021	0.060954
-0.340158	0.270581	-0.442379	-0.473956	0.141585	-0.513900	0.267633
-0.717994	0.280646	-0.860354	-0.041978	0.288339	-0.400576	0.358742
-0.980864	0.286283	-1.185495	0.293555	0.381275	-0.237626	0.344342
-1.081516	0.300118	-1.370060	0.520111	0.428293	-0.072766	0.250255
-1.003569	0.333821	-1.381974	0.645377	0.441701	0.047652	0.111262
-0.764080	0.393148	-1.212615	0.691298	0.434048	0.088546	-0.036855
-0.409193	0.474476	-0.880614	0.686036	0.414480	0.033369	-0.164462
