X1	X2	X3	X4	X5	X6	X7
-0.183606	-0.517088	0.218446	0.369714	0.804672	0.248630	0.308911
-0.275375	-0.497988	0.079107	0.282897	0.729434	0.208193	0.203536
-0.425643	-0.449425	-0.161498	0.129525	0.585097	0.135001	0.016001
-0.576481	-0.354846	-0.436491	-0.054520	0.383761	0.043084	-0.211951
-0.660595	-0.198669	-0.666609	-0.225624	0.143134	-0.049912	-0.428550
-0.619424	0.025616	-0.779707	-0.342382	-0.114344	-0.126036	-0.582582
-0.419901	0.308867	-0.728860	-0.375063	-0.363216	-0.170574	-0.634009
-0.065652	0.623252	-0.504639	-0.312567	-0.577415	-0.175269	-0.562477
0.400321	0.924242	-0.138551	-0.165419	-0.733475	-0.140319	-0.372020
0.902070	1.157378	0.303140	0.035936	-0.813880	-0.074861	-0.090941
1.345462	1.268957	0.733842	0.247364	-0.810099	0.004339	0.233154
1.637588	1.218025	1.066095	0.420407	-0.724602	0.075912	0.542275
1.707184	0.987093	1.231422	0.512732	-0.571164	0.118309	0.779232
1.520937	0.588857	1.195915	0.497600	-0.373324	0.114567	0.898838
1.092185	0.066968	0.967947	0.370234	-0.160969	0.056791	0.876982
0.480159	-0.509682	0.596277	0.149462	0.034401	-0.050884	0.715606
-0.220664	-1.058281	0.158760	-0.125572	0.184838	-0.191620	0.442649
-0.898458	-1.496972	-0.255522	-0.403079	0.270620	-0.337896	0.106764
-1.445775	-1.760170	-0.566626	-0.629288	0.283235	-0.456201	-0.232188
-1.780274	-1.811082	-0.721857	-0.759731	0.226446	-0.513672	-0.515019
-1.860173	-1.648791	-0.707460	-0.768723	0.114616	-0.485539	-0.695077
-1.691376	-1.308259	-0.551123	-0.655211	-0.030747	-0.361675	-0.747762
-1.324685	-0.853241	-0.314692	-0.443459	-0.185820	-0.151147	-0.675585
-0.844256	-0.363618	-0.079004	-0.178345	-0.329417	0.117139	-0.507711
-0.349450	0.080289	0.075825	0.083608	-0.446908	0.397622	-0.293914
