X1	X2	X3	X4	X5	X6	X7
-0.871934	-0.701763	-1.033116	0.877761	-0.498779	-1.383501	-1.158563
-0.843014	-0.615814	-1.034783	0.499572	-0.562435	-1.428905	-1.111569
-0.792313	-0.457058	-1.033544	-0.179713	-0.664848	-1.492740	-1.020184
-0.732306	-0.249642	-1.021161	-1.021941	-0.762621	-1.528411	-0.889663
-0.677627	-0.024818	-0.987399	-1.856547	-0.805204	-1.482499	-0.727947
-0.641402	0.184039	-0.922347	-2.515582	-0.748399	-1.310250	-0.545572
-0.631946	0.346558	-0.818976	-2.867760	-0.566931	-0.989899	-0.355429
-0.650730	0.439900	-0.675609	-2.844214	-0.262913	-0.532452	-0.172142
-0.692065	0.451834	-0.497762	-2.450746	0.131786	0.015803	-0.011077
-0.744542	0.382039	-0.298812	-1.764192	0.560150	0.578873	0.113111
-0.793789	0.241490	-0.099236	-0.914089	0.950602	1.064080	0.188294
-0.825789	0.050190	0.075843	-0.053899	1.231495	1.380011	0.206830
-0.829812	-0.166208	0.200631	0.671706	1.346207	1.455736	0.167425
-0.800187	-0.380295	0.253667	1.156432	1.265568	1.257271	0.076481
-0.736480	-0.566590	0.222934	1.352531	0.994913	0.797676	-0.051520
-0.642083	-0.704526	0.110124	1.277529	0.573950	0.138255	-0.194790
-0.521763	-0.780378	-0.067065	1.006579	0.069655	-0.619636	-0.326492
-0.378892	-0.788031	-0.275469	0.652644	-0.436519	-1.351013	-0.418207
-0.213468	-0.728711	-0.470089	0.339287	-0.864272	-1.928822	-0.444339
-0.021618	-0.609924	-0.600790	0.172371	-1.149617	-2.246661	-0.386728
0.203101	-0.443914	-0.620929	0.216854	-1.256346	-2.238165	-0.238681
0.466600	-0.245966	-0.496668	0.483666	-1.181449	-1.889296	-0.007488
0.770280	-0.032721	-0.215029	0.929006	-0.953558	-1.241113	0.285242
1.107092	0.179306	0.210964	1.465795	-0.624845	-0.382470	0.605817
1.459054	0.375071	0.741507	1.984178	-0.258537	0.565918	0.913217
1.797109	0.542087	1.314109	2.376130	0.085152	1.472939	1.165645
2.083902	0.671396	1.852323	2.558618	0.361330	2.219822	1.327884
2.279288	0.758258	2.277796	2.490236	0.548403	2.719911	1.378071
2.347708	0.802510	2.523540	2.178084	0.649934	2.931666	1.312377
2.265892	0.808481	2.545997	1.673835	0.690261	2.862587	1.146639
2.029155	0.784253	2.333471	1.060573	0.705139	2.563782	0.914107
1.654739	0.740300	1.909122	0.433824	0.729916	2.116509	0.659683
1.181079	0.687550	1.327739	-0.118653	0.788140	1.613745	0.431353
