X1	X2	X3	X4	X5	X6	X7
0.614708	-0.234298	0.386243	0.086896	0.156604	0.042786	0.559923
0.440543	-0.198552	0.346672	0.005567	0.049301	0.055075	0.504390
0.121188	-0.138282	0.272082	-0.133348	-0.141191	0.077072	0.403932
-0.290123	-0.072498	0.171527	-0.287337	-0.370997	0.104052	0.277492
-0.724562	-0.022044	0.058239	-0.404210	-0.584564	0.129981	0.148366
-1.108845	-0.002831	-0.051333	-0.433601	-0.725062	0.148745	0.039349
-1.377107	-0.020074	-0.139409	-0.338747	-0.745410	0.155641	-0.031944
-1.481427	-0.065318	-0.189775	-0.106271	-0.618080	0.148896	-0.056469
-1.399424	-0.117252	-0.191313	0.248112	-0.341755	0.130972	-0.035193
-1.137650	-0.146324	-0.141590	0.679304	0.056422	0.109246	0.021745
-0.730192	-0.122298	-0.049410	1.118511	0.523739	0.095706	0.097922
-0.232968	-0.022876	0.064523	1.484187	0.989800	0.105493	0.174877
0.285503	0.158722	0.169630	1.696629	1.378188	0.154250	0.236724
0.755159	0.409302	0.230245	1.693715	1.620198	0.254655	0.274017
1.115405	0.695797	0.212711	1.444753	1.668016	0.412633	0.285982
1.324373	0.970275	0.093479	0.959678	1.505018	0.624132	0.280511
1.364891	1.179119	-0.133506	0.291348	1.150818	0.873309	0.271927
1.246235	1.274489	-0.452000	-0.470085	0.659865	1.132743	0.276949
1.001602	1.225586	-0.822766	-1.210387	0.113298	1.366108	0.309829
0.681805	1.027115	-1.187824	-1.810044	-0.394828	1.533153	0.377713
0.346378	0.702762	-1.479360	-2.165572	-0.774682	1.596251	0.477413
0.053683	0.302613	-1.631983	-2.209391	-0.957947	1.527459	0.594382
-0.148315	-0.105338	-1.596037	-1.924364	-0.912018	1.314669	0.704318
-0.229150	-0.448076	-1.349218	-1.349858	-0.648001	0.965488	0.777117
-0.179759	-0.662307	-0.903883	-0.577609	-0.220627	0.507875	0.782554
-0.012787	-0.707952	-0.308077	0.262449	0.280422	-0.012986	0.696503
0.240511	-0.577524	0.360412	1.024157	0.746498	-0.541032	0.506425
0.536099	-0.299130	1.006234	1.571159	1.070507	-1.018119	0.215013
0.824429	0.067655	1.532816	1.802154	1.168043	-1.393401	-0.158851
1.058049	0.442585	1.859740	1.670420	0.995091	-1.631619	-0.582094
1.198189	0.740075	1.937657	1.193720	0.558436	-1.718614	-1.012034
1.219581	0.886167	1.757729	0.452311	-0.083395	-1.662903	-1.402725
1.112875	0.833655	1.353515	-0.424906	-0.829428	-1.492975	-1.711858
0.884781	0.572306	0.794837	-1.283676	-1.554088	-1.250994	-1.906934
0.556105	0.132066	0.174816	-1.972745	-2.130375	-0.984084	-1.969560
0.158451	-0.421551	-0.407310	-2.371922	-2.453988	-0.735237	-1.897223
-0.269910	-0.999003	-0.864111	-2.414223	-2.463508	-0.535668	-1.702332
-0.688225	-1.503024	-1.134946	-2.097803	-2.152599	-0.400226	-1.408919
-1.057183	-1.846544	-1.195131	-1.485255	-1.571769	-0.326771	-1.047908
-1.342253	-1.968761	-1.057597	-0.690404	-0.819063	-0.299391	-0.651944
-1.516430	-1.846289	-0.767047	0.144647	-0.021654	-0.294597	-0.250968
-1.562411	-1.497367	-0.388271	0.877604	0.688187	-0.288773	0.130718
-1.474233	-0.978372	0.008524	1.393397	1.197875	-0.265095	0.475444
-1.258318	-0.373491	0.362067	1.625350	1.435064	-0.218080	0.771371
-0.933794	0.220412	0.630822	1.565932	1.380056	-0.154772	1.010450
-0.531747	0.710752	0.798141	1.264963	1.067518	-0.092235	1.185968
-0.093168	1.024884	0.871062	0.816031	0.577551	-0.052205	1.290697
0.334607	1.121596	0.873564	0.334213	0.018056	-0.054217	1.316276
0.702892	0.996581	0.836499	-0.069931	-0.497662	-0.109228	1.254273
0.967646	0.681190	0.787056	-0.314327	-0.873436	-0.215428	1.098745
1.095784	0.235041	0.740652	-0.362148	-1.048144	-0.357474	0.849701
1.070741	-0.265775	0.697381	-0.227818	-1.005527	-0.509598	0.516470
0.896178	-0.742521	0.643842	0.028844	-0.774129	-0.641717	0.119942
0.596945	-1.127011	0.559686	0.318867	-0.417956	-0.727201	-0.307263
0.216601	-1.371904	0.426893	0.546861	-0.020100	-0.750178	-0.723199
-0.188379	-1.456434	0.238970	0.634950	0.336551	-0.710329	-1.081515
-0.557170	-1.387036	0.007266	0.542414	0.587303	-0.623824	-1.338221
-0.834575	-1.193129	-0.237862	0.276414	0.698320	-0.519666	-1.459121
-0.980713	-0.919369	-0.451753	-0.108646	0.671358	-0.432360	-1.426457
-0.978608	-0.616064	-0.585371	-0.523147	0.539970	-0.392280	-1.243370
-0.838065	-0.329747	-0.598189	-0.862942	0.358431	-0.416338	-0.934991
-0.594825	-0.095565	-0.470833	-1.034074	0.186293	-0.501352	-0.545799
-0.304867	0.067284	-0.214067	-0.975893	0.072579	-0.622022	-0.133362
-0.034651	0.156570	0.128644	-0.677248	0.043375	-0.734597	0.240484
0.151091	0.184717	0.486313	-0.181844	0.095819	-0.785725	0.519555
0.201764	0.173989	0.772938	0.418629	0.199909	-0.724789	0.662541
0.091182	0.150317	0.905051	1.002416	0.307451	-0.517094	0.649804
-0.176389	0.137178	0.820578	1.442957	0.365971	-0.154582	0.486561
-0.565675	0.150664	0.494844	1.636065	0.334032	0.338418	0.201775
-1.015681	0.196600	-0.050254	1.523194	0.194020	0.906453	-0.156945
-1.449948	0.270103	-0.746354	1.105645	-0.040733	1.471287	-0.531486
-1.789941	0.357489	-1.488690	0.446549	-0.326675	1.946003	-0.862919
-1.969167	0.439943	-2.154431	-0.340038	-0.598479	2.252132	-1.100888
-1.945268	0.498152	-2.625861	-1.110765	-0.783597	2.336065	-1.211092
-1.707887	0.516920	-2.813545	-1.720960	-0.819654	2.181159	-1.179583
-1.280757	0.488866	-2.674707	-2.053218	-0.670532	1.812703	-1.013355
-0.717627	0.416492	-2.222726	-2.040706	-0.337481	1.294254	-0.737352
-0.092886	0.312227	-1.525565	-1.680485	0.137690	0.715921	-0.388758
0.511481	0.196473	-0.693319	-1.034154	0.678293	0.176886	-0.009851
1.019906	0.093999	0.142776	-0.215837	1.186539	-0.234332	0.359084
1.375840	0.029299	0.855466	0.629961	1.562574	-0.457529	0.685501
1.550483	0.021833	1.345621	1.356064	1.724870	-0.472610	0.948047
1.546285	0.081994	1.560420	1.840268	1.627678	-0.302993	1.137402
1.394747	0.208577	1.501847	2.007561	1.271737	-0.009673	1.254715
1.149137	0.388323	1.223929	1.842654	0.705831	0.322626	1.308394
