X1	X2	X3	X4	X5	X6	X7
0.770547	0.074518	-0.128463	-0.063745	-0.528636	-0.727376	0.397869
0.744150	0.083695	-0.072057	0.130737	-0.259200	-0.467321	0.463204
0.686868	0.098317	0.026445	0.473545	0.219105	-0.003002	0.569123
0.591045	0.111635	0.141173	0.882127	0.797708	0.565339	0.672688
0.448361	0.115200	0.239710	1.255057	1.342650	1.113479	0.724313
0.252978	0.100632	0.289577	1.493657	1.722527	1.518502	0.681454
0.004887	0.061574	0.264911	1.523203	1.836153	1.683805	0.521149
-0.287287	-0.004497	0.152227	1.309375	1.634252	1.558832	0.248191
-0.604710	-0.094954	-0.045809	0.866437	1.130686	1.149424	-0.103177
-0.918500	-0.201535	-0.309526	0.255479	0.400989	0.516901	-0.474727
-1.191990	-0.310910	-0.604447	-0.427002	-0.431597	-0.233893	-0.795865
-1.385067	-0.406368	-0.886405	-1.067815	-1.219840	-0.975051	-0.998957
-1.460121	-0.470477	-1.108731	-1.559296	-1.821136	-1.580321	-1.034889
-1.388773	-0.488292	-1.230389	-1.820478	-2.125423	-1.949101	-0.885337
-1.158229	-0.450561	-1.223480	-1.812882	-2.076813	-2.024865	-0.568815
-0.775954	-0.356236	-1.078758	-1.547746	-1.684616	-1.804544	-0.138915
-0.271506	-0.213642	-0.808033	-1.083246	-1.021750	-1.337212	0.325141
0.305245	-0.039900	-0.442787	-0.512364	-0.210874	-0.712667	0.733795
0.889697	0.141548	-0.029163	0.056042	0.598872	-0.042619	1.005092
1.411309	0.304970	0.379938	0.519018	1.259893	0.561510	1.081439
1.804373	0.427301	0.734214	0.799648	1.653322	1.009467	0.941609
2.018953	0.493010	0.995003	0.861435	1.710193	1.247516	0.605295
2.029889	0.497843	1.142304	0.714060	1.422634	1.265486	0.129225
1.842081	0.450480	1.178210	0.409507	0.843157	1.094407	-0.404340
1.490708	0.371596	1.126056	0.029554	0.072698	0.795854	-0.904321
1.035987	0.290192	1.025275	-0.332566	-0.759901	0.445786	-1.289110
0.553164	0.237832	0.922870	-0.592325	-1.522579	0.116697	-1.502521
0.119316	0.241833	0.863223	-0.691581	-2.103877	-0.137787	-1.524024
-0.200546	0.318752	0.878252	-0.610028	-2.431228	-0.292593	-1.371135
-0.365498	0.469716	0.980002	-0.368149	-2.480488	-0.353278	-1.093593
-0.366379	0.678624	1.157262	-0.021189	-2.275242	-0.350360	-0.760769
-0.227479	0.913901	1.377108	0.354323	-1.876903	-0.327734	-0.445244
-0.001725	1.133638	1.591114	0.678316	-1.368123	-0.328257	-0.206294
0.239840	1.293203	1.745075	0.885265	-0.833712	-0.380171	-0.077017
0.422327	1.353898	1.790269	0.938440	-0.343225	-0.487871	-0.057969
0.482208	1.290840	1.693911	0.837299	0.061002	-0.629352	-0.118628
0.380438	1.098404	1.446592	0.616329	0.368093	-0.761083	-0.206302
0.110787	0.791978	1.064964	0.335831	0.594733	-0.829179	-0.260239
-0.298331	0.405579	0.589136	0.066738	0.774693	-0.784248	-0.227693
-0.788954	-0.014301	0.075179	-0.126878	0.944620	-0.596224	-0.078038
-1.284635	-0.417347	-0.415713	-0.203578	1.130073	-0.265464	0.188306
-1.705163	-0.758807	-0.829052	-0.154848	1.335300	0.172850	0.538381
-1.982005	-1.007622	-1.127464	-0.007486	1.539514	0.652591	0.913048
-2.071290	-1.151577	-1.297266	0.182592	1.700767	1.088318	1.239814
-1.961758	-1.198381	-1.349960	0.343826	1.766506	1.392516	1.449287
-1.676114	-1.172554	-1.318207	0.406650	1.688428	1.494713	1.491481
-1.265688	-1.108809	-1.247242	0.321283	1.437923	1.358252	1.348248
-0.799665	-1.043555	-1.183742	0.071498	1.018164	0.990811	1.038857
-0.351237	-1.006408	-1.164617	-0.319050	0.469574	0.445933	0.617343
0.016272	-1.013700	-1.208337	-0.789597	-0.133228	-0.185185	0.162079
0.260514	-1.065404	-1.310806	-1.253847	-0.693027	-0.790298	-0.240307
0.366228	-1.146128	-1.446753	-1.617975	-1.108052	-1.257962	-0.513125
0.345351	-1.229801	-1.576318	-1.801192	-1.292934	-1.500127	-0.605942
