X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67
-1.655833	-3.183002	0.523701	-0.875301	-2.035589	-1.229823	-0.006109	-0.268255	-3.026583	-1.006477	-3.372699	-1.749311	-0.317303	-1.856645	-0.730172	-1.754197	-0.003884	-2.599939	0.090419	-0.299247	-1.611923	-0.329024	-3.864205	-1.572665	-1.807456	-2.696760	-1.116370	-1.734863	-1.377079	-0.221000	-1.810043	-0.108633	-1.815749	-1.278160	0.320134	-2.366712	-2.362307	-0.439167	-1.649082	-0.684230	-2.249984	-1.086723	-1.543183	-2.051111	-2.678164	-2.885387	0.276424	-2.791219	-1.906811	-2.630535	-3.087873	-2.110037	-3.350511	-1.691274	-2.371048	-0.600211	-2.552902	0.121293	-0.312424	-1.083176	0.476698	-1.307965	-1.542603	-2.101974	-2.219998	0.700679	-3.258377
-1.752082	-4.839313	-1.816109	-0.272195	-4.361369	-2.471148	-0.429813	-0.969721	-3.508817	-1.082903	-0.860706	-1.430205	-1.571337	-2.224106	-0.829369	-0.595089	0.434326	-1.400971	1.027718	-1.278379	-3.553052	-1.392409	-0.284003	-2.156012	-1.686273	0.793442	0.111330	-1.638206	-2.986857	-1.389240	-0.917980	-1.747094	-1.088246	-0.327341	-1.189878	-2.022432	-3.638504	-1.512331	-1.189360	-1.738784	-3.533789	-2.704614	-3.508523	-0.624578	-0.497180	-3.735890	0.548677	-1.960684	-2.702029	-3.240426	-2.164187	0.202201	-2.722602	-0.431327	-3.552084	-0.429087	-1.066409	-0.212971	-1.164959	-0.530334	-0.778037	-1.772462	-1.521764	-3.310703	0.620582	-1.703256	-2.136649
-1.466644	-2.253328	-0.411794	0.332395	-0.940226	-2.550575	1.314604	-2.534105	-2.628443	-1.983602	-2.239404	-1.686319	-0.478709	-1.301238	-2.424029	-2.748555	-2.064986	-0.417319	0.054059	-0.876971	-0.153757	0.433235	0.899721	-0.221906	0.328286	-0.637771	-1.161470	-1.817069	-0.344007	-0.868553	0.111512	-0.999116	-0.202020	-1.054777	-2.665535	-2.541918	-1.190073	-1.469090	-1.853647	-0.196818	-2.801578	-1.381593	1.186870	2.984488	0.453013	-0.396500	-1.930868	-0.163630	-2.297231	-1.273145	-3.016092	-3.274972	-4.053597	-0.470532	-0.862951	-1.980450	2.368336	0.789283	-1.426153	-0.963514	-0.249538	-0.833408	2.316531	-2.305173	-2.221603	-1.374055	-1.663026
0.396680	-3.678849	-0.283155	1.235369	-2.368862	-2.313909	0.713142	-1.625810	-3.719262	-1.515274	-2.052794	-3.917556	-3.330018	-0.753645	-1.882752	-1.299092	-0.454518	-1.619483	0.534444	-1.707122	1.287265	-0.242491	2.739966	-3.270149	3.097520	-1.698902	-0.042174	-2.804351	-2.785628	1.509458	-2.103866	-0.954998	-0.358468	0.906633	-1.027836	-1.142872	-0.220713	-0.445245	-0.394240	-1.178132	-2.524255	-1.732559	-1.956305	4.248987	0.090516	1.585582	-1.571710	1.848744	-1.024220	-1.497093	-1.821688	-0.125558	0.646803	-1.316589	1.836650	-2.111000	2.076432	1.324558	-1.386907	-0.457419	-0.805302	0.564698	1.423181	-1.531087	-2.096555	-2.582616	-3.204208
-1.318309	-1.419879	-1.190390	0.093228	-2.623074	-1.130252	0.864102	-1.768635	-1.094577	-1.091218	-1.004876	-0.666514	-1.712465	-1.981729	-2.528541	-2.686902	0.505027	-3.123765	-3.627929	-0.508433	4.453912	0.807614	1.739935	-0.215144	2.457727	-0.875951	-2.514981	-4.564452	-0.934323	1.549496	-1.862615	-1.603843	-1.072192	-0.330810	-2.311882	-0.361296	1.057375	1.464901	-1.531941	0.277876	-1.196320	-1.545914	-3.241549	5.328920	-0.865471	2.161455	0.381852	2.281839	-1.416396	-2.460672	-1.770278	-1.674959	1.716199	-0.898900	3.043218	-1.842040	0.935078	0.775454	-1.296021	-1.440448	-0.763031	0.484356	0.318785	-0.226946	-3.608777	-0.580540	-2.854198
-0.266311	-2.486421	0.633001	-0.243129	2.407836	-0.516805	1.909283	-0.904684	-0.992489	-1.541837	1.136049	-0.479296	-0.870249	-2.225991	0.058203	0.550419	-1.738049	-0.752265	-2.732658	-0.999602	4.042786	3.061451	0.804126	-1.694891	-1.559995	-1.896620	-2.228995	-1.343774	-0.713190	1.820061	0.968366	-0.861249	-0.225290	1.211596	-0.413169	-1.551492	4.994992	3.683047	1.173852	-0.463393	-0.232478	-1.253357	-1.498262	2.150490	-1.728748	3.834218	-1.294382	3.432154	-1.135860	-0.561582	-2.773061	-1.039075	4.288592	0.227735	3.457851	-1.184769	-1.238027	0.202672	-2.593196	-1.389102	-0.830823	-2.452231	-0.566760	0.373548	-0.971069	-0.829225	-0.889995
1.314173	-4.038776	0.197018	-0.773600	3.519168	-0.770372	-0.306014	-0.852356	0.333900	-1.011531	-1.572220	0.279698	-0.252572	-0.471035	-1.187024	2.937071	-1.836148	-2.346983	-0.719945	3.709771	5.715488	4.526622	0.847840	-2.961695	-1.484346	-0.582611	-0.597017	1.129484	-2.072833	2.268553	1.419275	-0.882718	-0.369761	0.319953	1.794801	-0.295061	5.115438	0.117293	0.410738	0.960762	-0.714529	1.746611	-2.839044	3.603596	-0.334315	3.285571	-1.741012	3.972590	-1.218113	-1.778325	-2.215040	-2.049108	4.767881	2.430417	1.044348	-0.936289	-0.343482	0.644814	-1.858234	0.856719	-0.637479	-1.563163	-0.418053	-1.095407	-1.301934	-0.587973	0.129399
-1.261057	-0.010448	0.636462	0.892415	5.184224	-1.381054	-1.210689	-2.124455	-0.962811	1.060399	-1.868884	3.189068	-2.340133	1.746638	-3.388922	2.502356	-0.956171	-0.970022	-0.322788	4.331786	2.987419	4.780428	1.781578	-1.406956	-1.924329	-0.205025	-3.058848	2.484421	-1.742050	1.241073	1.257613	-1.058650	-1.569507	-0.490439	4.210830	-2.441906	2.383611	-0.394564	-1.285080	-0.537159	-2.005178	3.654791	-0.518696	4.949841	-0.056571	2.057012	-0.639738	2.855448	0.405044	-1.153803	-2.424116	-1.177358	3.009468	1.933044	-0.318093	-1.662500	0.049710	-0.375420	-1.166335	0.111114	-0.024697	-0.575138	-1.646198	-0.165812	-2.244472	-1.853083	1.366683
1.616199	-1.145039	0.427633	0.151515	5.265704	-0.936955	-0.530841	-0.359281	0.313776	1.903653	-0.172644	1.833113	2.113268	0.041926	-3.233995	4.259074	-1.107316	-2.026280	-0.545687	3.231644	4.584478	2.914570	-0.826860	-2.002976	-3.651544	-1.541064	-2.051389	0.921337	-0.943044	-0.395479	0.035280	-0.998846	-2.439326	0.367122	4.664319	-0.076628	2.163313	-0.465225	0.499096	1.322245	-1.286225	0.871381	-0.053520	2.512226	-1.854917	0.516442	1.226639	3.918528	-0.657589	-0.973217	-2.904688	-0.877528	1.332552	1.524617	2.162027	-0.721003	0.505750	-1.479028	-0.970301	-0.327716	0.532722	-0.358054	-1.111494	-1.063068	-0.596186	-1.531854	2.125456
-1.611459	-2.672152	-1.255568	-1.811598	3.526507	-2.885675	-0.756572	0.596364	-0.949642	1.205630	-1.786601	3.553231	3.015530	0.763225	-2.639244	4.639328	-1.952286	-0.417560	-0.943144	0.749245	2.827867	-0.146850	-0.283073	-1.694159	-2.779493	-0.156929	-2.248744	-0.154267	-3.094414	0.302998	1.583975	-2.611906	0.801782	0.425737	4.583969	-1.626528	-1.522357	-3.143390	0.799068	0.480375	-2.413374	0.791682	-0.262314	-1.319249	-1.023651	-0.167141	-0.326279	0.221231	-1.366514	-0.236769	-1.984459	-3.114518	-2.479166	2.217835	-0.683793	-1.976199	-1.779563	0.780290	-1.884832	-0.437672	-0.276222	0.252389	-1.844943	-1.434578	-1.361677	-0.351287	6.139517
