X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67
-0.003194	-1.293369	-0.094215	-0.882821	-0.269933	-1.278034	-2.889338	-4.341380	-3.545180	-3.210321	-2.532560	-3.728177	-0.844222	-0.810564	-1.613315	-2.784504	-0.670409	-1.238598	-1.641449	-2.702197	-1.587073	-1.756922	-2.299285	-0.413792	-1.321174	-1.729862	-0.960201	-1.815261	-0.746270	-1.796252	-3.019243	-2.181684	-0.309620	-4.052738	-0.527026	-1.853316	-2.794842	-1.323744	-2.459181	-1.981721	-3.209826	0.190103	-3.294566	-1.363050	-2.674630	-0.319798	-1.540706	-1.940270	-2.197117	-2.443867	-3.440150	-1.256768	-3.800004	-0.266462	-0.243287	-1.484764	-1.791765	-2.246123	-1.155984	-1.522365	-1.070184	0.006555	-1.401681	-3.079938	-1.824095	-2.234176	-1.072446
-2.079544	-2.323945	-0.432938	-0.370193	-0.439302	-1.395356	-0.567191	-2.957162	-2.527618	0.509935	-1.286272	-4.155042	0.608217	-0.896249	-1.350125	-2.470913	-0.815076	-0.446746	-0.355042	-0.003215	-0.608875	-0.262070	-2.815071	-0.428166	-0.601161	-1.111365	-0.597539	-0.159982	-1.708643	-3.501437	-3.582336	-0.662568	-0.546100	-1.448854	-0.978068	-1.935228	-2.591700	-2.233758	-1.846726	-2.202560	-2.593322	1.247795	-2.626758	-0.666439	-2.340853	-1.819006	-0.982613	-1.516511	-0.027966	-3.387759	2.513803	-1.544876	-4.504161	-0.672321	1.149599	-1.578749	-1.821512	0.282472	-0.995999	-1.463040	0.318756	-1.290536	-2.053877	-2.088516	-0.977379	-1.317121	-2.327671
-2.595589	-1.265196	-1.250951	-2.257892	-1.667683	-0.366249	0.625690	-0.160079	-3.181422	0.039186	-0.984521	-3.066302	-1.409556	-0.446628	-2.672736	-2.506489	0.711704	0.011920	-1.916864	-0.586763	0.322474	-0.000674	-2.076293	2.840454	-2.147767	-0.251997	0.727415	-0.806832	-0.143390	-1.331924	-1.897523	-1.819659	-0.370614	2.528444	-0.541681	-3.021443	-3.093034	-2.045805	-0.146066	-1.630394	-0.245103	1.950268	-0.938018	1.238335	-1.355070	-1.584676	-1.808203	-1.824142	-0.838108	-0.036553	3.872626	1.024725	-1.861209	-0.671492	2.205199	-0.344215	-2.240622	-2.528674	0.813679	-0.226001	0.917874	-1.386708	-0.641341	-1.911660	-0.709083	-3.942406	-0.025291
-0.643728	-1.093026	0.521749	-0.898817	-0.501277	-2.184715	2.418706	-0.985932	-0.836894	1.691433	-1.629811	-3.234058	-0.831139	1.231001	-0.577846	-0.245635	-0.233469	-0.106902	-0.053217	-0.077140	-0.299627	-2.032235	-0.962055	5.527770	-2.806790	-1.061859	-0.561140	-0.502414	0.836691	-2.608516	-1.304405	3.285443	-4.203964	3.587159	-0.453365	-3.322465	-2.112946	-0.472988	-1.260003	-0.207724	1.422931	-0.061579	-1.653147	3.173872	3.862020	-3.101809	-1.260375	-1.687563	-1.570542	1.739049	4.142719	0.298836	-1.390150	-2.443276	2.691114	0.280839	-0.665797	-2.406062	-0.629352	-0.076549	1.474972	-0.397862	-1.021374	-0.707269	-2.129306	-1.895033	-2.755905
2.252239	-1.486535	-1.161739	-1.119470	2.476416	-2.716452	2.532059	-0.993820	-0.933836	1.827475	-0.404141	-1.391810	-2.985431	-0.644263	1.747245	-1.143652	-1.181896	0.325287	-1.432804	0.106952	-0.531380	-0.560853	1.400343	2.864883	-2.381431	0.375749	-1.834006	-1.320228	0.928999	-1.234712	0.624615	1.679339	-0.007848	2.617990	-1.398720	-3.230295	-2.596837	-0.240605	-0.512336	-2.537651	3.322681	-1.428446	0.432554	1.809771	4.841017	1.180997	0.679072	-1.364474	-1.502369	1.750347	4.289082	1.208156	3.361915	0.452726	2.480645	-1.068885	-1.685139	-1.142292	-0.889193	-1.643682	1.586051	-2.337597	-0.259976	0.923254	0.321952	-1.543405	1.330085
3.700110	-1.795626	-0.196914	-0.161852	-1.340106	-1.424362	3.700247	-1.751745	1.022750	5.542114	-2.878015	-0.543258	-1.414332	0.013582	2.634438	-3.000644	-1.563176	-1.518614	-0.186527	-0.777488	0.114815	-1.643429	-1.319599	2.782496	0.281513	-2.133374	-0.504684	-2.827874	-2.963665	-0.980214	2.294137	1.613029	-1.207466	4.750241	0.674354	-1.575836	-1.485711	-0.886260	-1.494667	-0.990776	4.367248	-1.138734	-0.122217	-0.509270	4.932423	0.338841	1.580739	0.555125	-1.936291	2.403541	5.010416	0.025087	1.458585	0.096213	4.556593	0.826014	-2.306048	-0.159465	-1.613646	-0.035300	-0.309888	0.847789	0.449451	0.209509	1.915691	-2.267423	-0.609720
3.129587	0.484599	-1.657378	0.045238	-0.770044	-2.076345	2.675972	-0.580006	-0.233238	4.063751	-0.456633	1.727095	0.270662	0.016836	4.525432	-0.284914	-1.706712	-2.864606	-0.376387	-2.524458	-0.550244	-1.738764	0.121215	1.129608	2.356943	-1.457927	-0.643976	-0.569153	-2.629900	0.652077	1.914559	1.513314	0.244181	3.875712	-0.021945	1.129111	0.843431	1.552249	-1.196896	-1.329200	3.698833	0.353558	0.356140	-1.627150	5.436138	-0.145278	-1.123574	-1.125865	-2.548907	1.344829	4.680718	-1.750273	0.684560	-0.849615	4.524158	-2.185364	-2.007928	0.101820	-1.831212	-0.150302	0.602455	0.181197	4.038108	-0.049504	-1.053290	-1.887490	-2.651722
1.847568	-2.568162	-0.506928	0.377198	-1.897699	-1.023102	-1.691766	1.566396	-0.067003	2.135886	-1.672397	1.301950	-0.344950	-1.086901	4.567528	-1.349863	0.424799	-1.628990	-2.240487	-0.936661	-0.298257	0.380341	-2.513914	4.161622	2.312161	-0.128311	3.289917	-0.952366	-2.563607	-2.273841	-0.971919	0.276394	-0.022607	0.362405	-2.073318	0.784141	0.903286	4.092919	0.870776	-0.491125	0.136836	-1.189572	2.238224	-1.874671	4.428263	0.837142	-0.597166	-2.176645	-0.482719	3.032412	1.654391	-0.977422	-0.589862	0.264839	1.784740	-0.483817	-1.821579	-0.456440	0.075606	-1.883187	0.175682	-2.601474	2.602694	0.084914	-1.191489	-3.001607	-1.467219
2.065154	-3.021810	-0.015465	1.368728	-0.446571	-0.179932	-1.200767	1.387261	-1.522646	0.003020	-3.741609	-0.516195	1.386934	0.382972	2.008328	-4.701295	-0.835846	-1.704667	0.031572	-2.700497	-2.017927	-0.902815	-0.971688	2.331140	3.111267	1.734072	0.700093	-0.446314	0.170714	-3.112766	-0.284501	0.550271	-1.756429	-3.096778	-1.131964	0.916654	3.111252	1.349650	-1.508453	-1.167852	-1.147941	0.086978	-0.918267	-2.073633	3.134198	-0.706201	1.480663	1.496586	-1.953427	1.314288	-2.817568	-2.478561	-0.965782	-0.864225	2.988642	-0.955244	-0.815505	-0.409744	-3.184792	-2.917456	-0.942207	-0.153821	1.176809	0.255062	-0.862308	-1.082377	-1.380514
0.475144	-3.232147	-1.213890	1.816927	1.041138	-0.750836	-0.176330	2.164688	-0.770369	0.952053	-0.074171	-0.028939	2.516816	-0.435244	-0.197069	-3.076213	-2.748946	0.038562	-1.324813	1.306335	-0.913154	-1.039932	-0.497509	-1.455538	5.688063	2.526724	-1.505650	-2.346997	-0.445136	-1.178302	2.092115	0.351745	0.321716	-0.302136	-1.882684	0.599746	0.645327	3.111242	0.271218	1.446918	1.714503	-0.798393	-2.270734	-2.210537	2.061744	-1.553106	-1.624485	0.507028	-1.308932	1.958857	-4.464457	-0.122289	0.276901	-0.039207	1.155862	-0.256345	-1.613105	1.134608	-1.140209	-2.205506	-1.291910	4.834656	-0.954048	-0.823559	0.509455	-1.683302	-2.066706
0.069938	-1.400676	0.112799	-0.315904	2.761828	-3.483414	-1.176154	4.206878	-1.837975	-1.384114	-1.485083	2.669915	5.009197	2.473151	-0.544463	-2.995018	1.042998	-0.602203	-0.778044	3.529433	-0.587240	-1.877811	-0.601377	-0.257110	5.288651	1.659544	-1.241112	2.194585	1.756344	-1.833749	2.244425	-2.265682	2.392825	-0.074267	-0.749979	-3.122784	-0.903891	1.603893	1.414187	-1.391716	3.156867	0.591113	-0.242077	-2.085485	-1.541498	-1.122074	-0.565209	0.662781	-1.817034	0.472318	-4.597477	-0.350907	5.621984	1.157591	-0.417597	-0.364119	0.583917	-0.243586	-0.054245	1.580663	0.199373	3.895058	-1.815479	-0.190351	2.526598	-0.215784	1.031704
