X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67
-1.804881	-3.305676	-3.083621	-2.514882	-1.908187	-0.549991	-0.456511	0.416663	-2.688242	-0.390150	-2.106303	0.955216	-0.069136	-1.316457	-1.817480	-1.968264	-0.028495	-0.696884	0.464251	0.774724	-1.412105	-1.491614	-2.386251	-1.344996	-2.351255	-2.424111	-2.075472	-0.007487	-0.667085	-0.964572	-1.131995	-1.597248	-1.145703	-1.977013	-1.280718	2.186002	-0.848035	0.530581	-3.379145	-0.590136	-1.577373	-4.316861	-0.976888	-3.018693	-1.627557	0.105191	-1.966738	-1.136972	0.053904	-2.331794	-2.391187	-1.883226	-3.692874	-2.727663	-2.529099	0.428684	-1.223657	-3.683962	-1.864786	-1.333662	-0.516748	-0.989659	-1.405044	-4.034827	-1.516064	-0.037665	-3.974757
-0.760503	-1.237046	0.039216	-1.195422	-0.380363	-0.538209	-0.561034	-0.843576	-0.514199	0.005489	-1.753885	-0.714291	0.254072	-1.747389	-2.443945	1.205551	-1.220348	-1.603475	-0.912178	-2.125649	-2.308433	-2.049772	-1.453382	-0.203334	-0.934736	-2.006290	-2.123286	-0.516074	-2.055196	-2.173747	-1.696904	-0.536681	0.763451	-0.887009	-0.813187	-1.078717	-0.530763	-1.335115	-3.106855	-1.814285	-2.299458	-0.998999	-0.501909	-4.407688	0.716093	-1.505210	-3.306080	-0.895205	0.772528	-2.549333	-1.266234	-0.729069	-4.511999	-4.617565	-0.019735	0.026976	-2.065568	-0.780096	-2.364355	-1.592923	0.357569	0.739468	-0.436447	-2.146859	0.877093	-0.845578	-3.371395
-2.252574	-0.534549	-1.071754	-0.421641	-0.823600	-2.130024	-1.219750	-0.473253	-1.408181	-0.199361	-2.419827	0.498538	1.686826	-2.178144	-3.345305	-2.255073	-0.251863	-1.078899	3.910316	-3.108102	0.124623	0.752166	-1.669972	-1.512727	4.331158	-2.336254	0.217860	1.100013	-1.523303	-0.945274	-1.045670	-0.775933	4.280026	-1.548925	-1.051465	-0.610426	1.755501	-0.880157	0.206753	0.954280	-2.240861	-0.796689	1.108557	-1.968141	2.856024	-1.797836	-1.404951	-0.246384	-0.816444	-1.523179	-2.236664	-2.134292	-3.062114	-0.717502	-0.427318	-0.192223	2.107303	-1.072530	-1.647645	-2.886469	1.409497	-0.009760	-0.879757	-1.049256	-1.899270	-1.894884	-2.056751
-2.145695	-0.316887	-2.211134	-1.515238	0.688000	2.540364	0.206741	-0.312468	-0.076089	-0.067997	-2.393528	-0.812797	0.511727	-0.277720	-2.146060	-0.475238	-0.505740	0.882144	2.560136	-1.089534	-0.272737	-0.850398	1.229979	-1.753176	4.248029	-1.565405	0.700366	1.509774	-1.083907	-0.817254	0.388309	-1.628707	4.387723	-1.987262	-0.397052	-0.380025	2.917057	-1.013844	0.133676	-1.946643	-1.099082	0.698067	-0.984690	-1.194955	3.345135	-0.229887	0.139251	-0.436209	-0.969210	-1.502630	-2.663780	-2.058397	-1.735820	-1.552474	-0.888448	0.186086	4.056057	-0.123967	-0.786254	-1.468799	-1.163565	1.555658	1.448327	-2.130020	-1.634654	-2.480581	0.277974
-1.388265	-1.069460	-1.936721	-1.014814	-1.022861	2.311954	-1.681261	2.123881	-0.867924	0.849880	-1.701090	-0.951995	1.509977	1.131083	2.972892	0.103257	-0.984779	0.063954	5.934182	-2.358443	-1.152213	-1.353465	-1.538032	-0.123779	3.861574	-0.679544	-1.514169	-0.272191	-0.314711	-1.310386	1.069735	-1.245603	5.185042	-0.959322	3.193453	-0.866113	3.207905	-0.479475	1.672916	-0.196953	-0.877923	2.466269	-1.216450	-0.909532	3.417226	0.128739	1.896923	-0.531378	0.711029	-0.433488	-2.561983	-1.404185	1.549083	-1.778381	0.552876	-1.359894	5.597795	-1.573909	-1.607685	-1.126912	-0.517315	3.546223	4.164105	-1.798950	-0.684757	-1.656770	-0.895521
0.210016	-1.851869	-0.066818	-1.259068	0.734614	2.906746	-2.031357	1.597195	-1.672787	-1.523429	-0.337212	0.554746	0.249476	-0.090635	2.624249	2.610212	-0.418780	-1.404069	3.981157	-1.173729	0.847193	-0.919733	0.866496	3.175662	5.465194	-1.220773	0.241358	-1.045384	-0.023315	-0.660873	-0.261591	-1.511023	6.225383	-2.149307	4.749750	0.311811	3.505248	1.024150	-1.271528	-0.893453	0.434216	1.894518	-0.751421	-2.259477	0.689895	0.244440	3.397766	-0.729694	0.184874	-1.749854	-0.903776	-1.441158	2.644094	1.531075	-1.306449	-0.573562	6.035417	-1.195757	-1.517837	-0.757808	1.679747	4.260135	5.062977	-1.389749	-0.872278	0.717847	-1.651240
-0.473354	0.399188	-2.064425	-1.441800	-1.808275	-1.540460	-1.312247	0.057473	-0.681678	-0.206622	-2.471896	-2.190573	0.354625	-0.183074	3.764213	0.630226	-1.820343	-0.650325	3.315963	-2.021591	0.208680	2.612798	3.404163	2.835249	2.859888	-3.400093	-0.354554	-1.864103	-1.385823	2.554286	2.272131	-1.749568	5.177047	-4.615218	2.723739	-0.839053	1.825886	0.458333	2.310343	-0.736742	-1.485266	4.165513	-0.716906	-0.780193	-0.241659	-2.213482	4.107378	-1.814554	-1.429775	1.338772	-1.470661	-1.628418	4.445614	-2.080006	-0.243121	-0.047519	4.084824	-1.963313	-0.495610	2.463514	2.786222	0.780395	4.375743	0.211084	-0.621218	-1.165029	-0.843783
-0.723075	-1.229891	2.969159	0.683688	-0.885328	0.393134	-2.152931	0.476616	0.916202	0.558600	-1.114741	-1.262050	1.177826	1.040467	4.476683	4.024701	-1.883767	0.766186	3.036301	0.486474	2.555448	5.043729	2.374168	3.278481	4.798355	-0.374707	-0.717604	-1.726449	-3.090236	1.547991	-1.203397	-1.629939	3.306934	-2.676257	-0.257380	1.138796	-1.113281	-0.967927	1.779929	-1.834422	-2.000370	2.664654	-1.011102	-1.181183	-1.233835	-1.538227	2.472760	-3.518659	-2.024518	1.372688	-2.733939	-1.245165	4.363342	0.090974	-0.860342	-0.921561	1.897816	-2.541080	-0.135105	4.145155	3.409010	-2.455595	2.118203	1.490246	-0.850574	0.725700	0.764347
-1.096547	-0.252007	4.610033	0.207898	0.843055	-2.131672	-1.145009	-0.966175	-0.145547	0.738840	0.979252	-3.509686	0.010179	-0.209611	2.289061	3.924835	-2.967353	-0.170135	1.093973	-1.381134	-1.404404	4.446759	0.949910	3.384259	1.607393	-1.521716	0.015909	-1.289723	-2.258557	-0.349061	0.976826	-0.054537	-1.202755	-3.626227	-0.048106	0.557760	-0.367050	-1.267829	1.642531	0.166106	-2.347296	2.095140	-1.139910	-0.018550	-0.916936	-2.093895	2.630011	-0.895609	-0.609756	-0.082806	-1.860514	-3.298602	3.494579	2.532815	2.636889	0.856212	1.025994	-1.965658	-0.650122	3.943716	0.573512	-0.396036	-0.684442	0.385436	-1.850446	-0.816965	1.811649
1.102029	-0.281758	6.045097	3.223430	0.946672	-2.331278	-0.517881	-2.569199	1.809173	-0.942803	1.714782	0.742122	-0.872614	-2.636309	0.768545	4.121529	-1.513701	-0.534590	-3.461419	0.551386	-0.775778	2.687291	-0.796311	1.248584	-0.673197	-0.132322	-0.722815	-3.241625	-0.840987	-0.901968	-0.205998	-0.143265	-2.413321	-2.506828	-2.923240	0.215037	-2.143323	-2.194272	1.454947	-0.889657	-0.560745	3.066572	2.748271	-0.288297	-1.805962	-2.344185	0.018930	-0.775104	-0.416886	0.624990	-1.442086	-1.070130	4.161724	1.236617	0.053670	-2.599999	-1.244242	-1.674751	0.328339	2.720797	3.271629	-2.014925	-2.429693	-0.955745	0.375966	0.840474	3.727121
