X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67
-1.074623	0.409952	-0.733166	-1.240906	-1.958208	-1.684501	-0.137205	-2.289724	-4.362602	-1.892760	-3.284923	-0.270000	-0.782869	-1.284382	0.144560	-3.076573	-0.888763	-1.859662	-0.174198	0.460032	-1.115193	0.789240	-1.879936	0.400697	-1.172105	-1.339093	-1.631135	-1.719712	-1.875322	-1.967855	-1.017124	0.437691	-2.756186	-0.959835	0.944760	-0.942717	-2.711914	-0.493950	-0.433573	0.086052	-0.700942	-1.015136	-2.094017	0.231716	-1.632081	-3.622034	-2.682100	2.882300	-1.313635	-2.046006	-1.911354	-0.403049	-1.717615	-1.205330	-0.682981	1.115394	-0.815487	1.225992	-0.603047	-2.499248	-0.192223	-1.826367	-1.398024	-3.133404	-2.246852	-2.608667	-1.192899
-1.613758	-1.911178	0.458262	1.125095	-0.811212	-1.014062	-1.426992	0.188414	-1.033704	-0.289670	-2.833792	-0.006329	-1.884051	-2.506811	-1.073847	-1.224415	-1.276583	-3.130275	1.171861	0.514164	-1.588209	-1.540699	-0.064953	-2.267075	0.181576	-0.622081	-0.340318	-0.857385	-0.959402	0.268526	-2.860328	-1.443667	-2.499903	-0.462166	-2.082165	-0.157869	-3.010488	1.632129	-1.327234	-0.953409	-1.351757	-0.510467	0.349438	-2.490342	-0.675840	-2.669986	-2.217326	-1.614063	-0.651636	-0.536376	-1.703679	0.149221	-2.327319	-1.648722	-0.510076	-1.719719	-1.745011	1.072944	-0.769422	0.756280	-0.729539	-2.676214	-1.258818	-4.677060	-0.080913	-1.715301	-2.650970
-1.910881	-0.302177	-3.436183	0.013687	-1.146675	-2.664550	0.185941	-1.421748	-0.319839	-1.109573	-1.157722	-2.723397	-1.259551	-0.260608	-1.287061	-0.142938	-1.458479	-0.316353	-1.569185	-0.671964	-2.880205	0.225495	-1.542375	1.792083	-0.467661	-2.577055	-1.102975	0.319099	0.109474	-1.603322	-3.785658	-0.908192	-2.580382	-0.474187	-2.124947	-0.270795	-0.087369	-1.308345	-1.722806	1.587067	-3.199263	-2.157008	-1.166926	-0.494946	-2.546608	0.614919	-2.046768	1.450388	-1.402775	-1.455835	-1.132488	-0.820869	-2.149927	-0.572029	0.646868	-0.810900	-1.782430	0.186074	-0.243080	-1.974162	-1.038717	-3.452456	-0.722792	-2.605554	0.541663	0.835360	-0.369166
0.567505	0.199855	-0.168102	3.053472	-1.409496	-2.287766	-1.074407	-0.849113	-2.340806	-0.389770	1.121687	-2.919306	1.976233	2.770929	-2.292483	0.855656	-2.747052	-2.292998	-2.681836	-1.512851	-0.120081	-1.013179	-0.625104	2.099674	-0.899617	-1.140919	3.493493	-0.811162	-0.849295	-2.680003	-3.119414	-0.576286	-0.623823	-0.586797	-0.004086	-0.643095	-0.929757	-0.312771	-2.021488	0.098283	-2.303862	-1.901259	-1.167707	1.239404	-1.653086	-1.836721	-1.479326	-1.548545	-0.101253	-1.884984	-0.916284	-1.446418	-1.637440	1.475849	-2.054947	-0.948851	-3.285746	-0.083320	0.223378	1.607824	-1.250159	-0.272594	-2.343744	-0.519488	2.500875	-2.073686	-0.294484
-2.090101	-1.466283	-0.984095	5.588347	0.513125	-2.247411	-1.580037	-2.011078	-1.294105	-1.580561	1.939334	-2.924556	2.677800	5.084300	0.182486	3.506067	-1.787806	0.601792	-1.172891	1.143704	1.122360	-1.746323	0.662259	0.246299	0.937109	-1.740976	0.169386	-1.081964	-0.846113	-4.211415	-1.143798	-0.969748	1.658572	-0.774796	-0.297882	-1.066768	-2.896554	-0.736649	0.949221	0.837739	-4.743755	0.594478	-2.015407	-0.464589	-2.306976	0.093692	-0.766402	-0.663861	-1.669769	-1.030122	0.898234	-0.183726	-1.476958	4.274311	-1.064622	2.477730	0.449441	-1.235935	-0.497651	0.911239	0.959837	1.290373	-3.864376	-2.141263	1.367224	-2.933642	-0.496827
-1.696999	1.387809	1.416337	1.253515	-2.227814	0.181511	-0.907550	-0.547046	-0.559037	-0.318544	4.172819	1.037953	4.476253	6.443407	-0.950155	3.429494	-1.282643	1.564917	-1.699652	2.376301	1.109316	-0.173236	-1.665286	2.552557	-2.901585	-0.065232	2.152705	-0.457408	-1.810079	-0.080061	-0.265610	-0.236581	-0.361696	-2.081383	-0.985235	-3.411316	-0.410863	-0.617179	1.002121	1.655135	-2.382945	-0.783896	0.202974	-1.062926	-0.245278	-1.083846	-3.214095	-0.666057	-0.792025	-0.512949	1.681565	-2.779192	-0.174583	5.823158	-1.162755	3.457744	-0.271471	-0.522473	-1.108366	2.623984	2.418870	3.406246	-0.748787	-0.770681	-0.537189	-1.249008	-2.040893
-2.336990	-0.390571	0.359995	3.105373	2.219387	2.668300	-0.474748	-0.881116	1.535999	4.135981	4.767141	1.914420	5.625190	5.036151	-0.320607	2.028437	-2.267765	1.997076	-1.238518	2.550039	1.110186	-0.634221	-2.231840	3.412651	0.066802	-3.262888	0.776750	0.503808	-0.794497	-1.646141	0.431950	1.254217	-0.143528	-0.630060	-0.585947	-2.025738	-0.741985	-0.327562	3.683814	0.362473	-0.783432	0.520118	-0.106664	0.810994	-1.733494	-2.468135	0.555694	0.396869	0.102280	-1.306463	4.194809	-0.479716	0.263487	0.135988	-2.474845	5.372993	-1.074782	-1.189631	2.568330	2.791858	0.723641	5.093925	-0.577678	-1.166344	0.666434	-2.700189	-1.691083
-0.774777	-1.200123	-0.896723	-2.515079	-0.784073	0.039352	0.610871	-1.053788	3.375403	3.265813	1.804599	2.117543	5.398914	4.415332	-1.573871	2.322593	-1.774174	2.895870	-0.599989	1.875820	0.910469	-1.129579	-0.709105	3.408282	-0.007832	-2.042450	-1.189878	-0.215115	-0.878967	-0.932156	-0.705418	-0.866057	-0.304625	0.728874	0.612182	-0.522733	-0.203921	0.449502	2.262100	-1.698746	-2.403320	1.589119	-0.060922	-0.682527	-1.111524	-1.190880	1.014164	0.856218	1.049445	-1.309765	2.550564	-0.346698	-1.740951	-0.965499	-1.818393	5.574476	-3.467393	-1.047111	1.529136	-2.469238	-0.416349	5.356211	-1.491947	4.100447	-1.304905	-1.281885	-2.172298
-0.097160	2.317953	0.757584	-4.568739	0.583507	-0.336133	-2.049197	-0.743363	3.573976	3.933253	2.398592	4.490423	3.043924	2.126051	-0.998448	0.120663	0.070727	1.601799	0.171835	0.010844	0.440862	-2.320510	-0.664881	1.557650	2.477814	-1.558520	-1.858580	-0.799776	-0.330591	-1.248306	0.001084	-0.556801	-0.058889	-0.913180	-2.020247	-1.407501	-0.603874	0.300614	2.899081	-1.127922	-2.653709	0.662308	-0.920199	3.207112	0.579832	-0.444982	2.408116	-2.454008	-1.706730	-1.863354	2.126631	-0.186137	-0.607397	-4.458405	0.686404	6.187696	-0.793105	-0.020911	0.177352	0.215596	-0.005701	4.011305	1.730405	1.034389	-2.018106	-1.815600	-1.290237
-0.734541	2.754156	-0.671084	-4.333310	-0.964374	-1.190359	0.109949	-1.862340	4.978016	1.147502	1.118621	5.280059	0.198121	-0.554590	-1.428640	-1.221055	-1.237264	-0.910938	-1.718946	0.276110	-2.745136	-0.402315	-1.617969	4.027056	1.498338	-3.895702	-1.236754	-1.433374	-1.590771	2.843407	-0.831143	0.714483	-3.626619	-0.360523	-1.308736	-1.094144	-1.143144	0.423373	-0.607343	-0.780953	0.843999	0.539782	-1.225096	4.622210	-0.780330	-1.022944	0.171448	0.413794	0.440055	-0.070329	4.574609	-1.075732	0.686849	-3.619029	2.536645	5.521152	-0.437620	0.253968	-0.781224	0.823161	-1.884215	3.821008	3.293477	1.949482	-1.667171	0.422765	-1.492301
